"","1: upregulation, -1: downregulation","Symbol","Atha_Col0_Root_ZoneII-Atha_Col0_Root_ZoneI","Atha_Col0_Root_ZoneI_Rep1","Atha_Col0_Root_ZoneI_Rep2","Atha_Col0_Root_ZoneI_Rep3","Atha_Col0_Root_ZoneII_Rep1","Atha_Col0_Root_ZoneII_Rep2","Atha_Col0_Root_ZoneII_Rep3"
"2250","AT1G79360",NA,1,2,2,2,4.06460195959799,4.37353746981567,3.3073509141123
"2251","AT1G79380",NA,-1,8.21231720396284,7.92486556148756,8.14842816311714,5.36523003230674,5.95553178720823,5.22613530227773
"2252","AT1G79410",NA,-1,6.98740077527729,7.43029957320022,7.73850900268232,6.44712526981556,6.46965920536549,6.16679327091044
"2253","AT1G79430",NA,-1,7.0524462308891,7.38028304494215,7.77106160840155,5.61630820739083,4.88677571580029,5.59233760294241
"2254","AT1G79450",NA,-1,5.17730781752554,5.3653672117128,6.03136092363369,3.56505282520644,2.98842951276594,4.22871624298854
"2255","AT1G79470",NA,1,5.69458493247408,4.5601583380036,5.01196337243604,6.64364387492094,7.11698114993782,6.88333208232166
"2256","AT1G79490",NA,1,2.98206730491179,2.31601387266272,4.55422720562397,5.87893947464141,6.04425235774483,6.26228465515536
"2257","AT1G79500",NA,1,6.37501863688261,5.75373250997426,6.15491285116013,7.88939517291678,7.63544070144996,8.02038879242137
"2258","AT1G79520",NA,1,5.21567827309736,5.43235124137865,4.55422720562397,6.25698579796802,5.78579247623871,6.18640389023042
"2259","AT1G79540",NA,1,4.4938127770917,6.20060797702595,4.29243486601232,6.72604011415584,6.705569535441,6.59133518333229
"2260","AT1G79560",NA,1,5.21567827309736,5.85486751820381,4.29243486601232,6.60061110864519,7.50083653260308,6.97639029633484
"2261","AT1G79580",NA,1,2.57303217180018,2,2,5.39911042686389,7.11698114993782,6.79667118470217
"2262","AT1G79590",NA,-1,8.98932901892668,8.88332274604683,8.53707848001147,6.6577075401826,6.24476826649778,6.10630940759063
"2263","AT1G79600",NA,-1,7.30466099714046,7.17067530601594,6.98655761363132,6.08031035863984,5.88521673837402,5.93140378449526
"2264","AT1G79620",NA,-1,8.03591459795328,8.34123484762644,7.26776654934923,3.88497475691208,4.44044948341212,3.3073509141123
"2265","AT1G79650",NA,1,6.94234855599107,7.55577342283132,7.35624684146934,8.43389896514944,8.67743039699499,8.46774845867495
"2266","AT1G79660",NA,-1,8.27725148220597,8.50189053551181,8.9087858541636,7.6985231933124,7.04355368280423,6.8712661326225
"2267","AT1G79700",NA,-1,4.363170785048,3.78612042778132,4.82617409434798,2.98509356132758,3.44468937209741,3.15643267744203
"2268","AT1G79760",NA,-1,8.69217408796579,8.93332089905301,9.28294474641553,7.10017945033712,6.79777332260725,6.33437299260604
"2269","AT1G79840",NA,1,4.87566412620331,4.22443951955167,5.13711721670924,5.4645738104311,5.70645259658924,6.2806472392754
"2270","AT1G79860",NA,-1,5.17730781752554,4.83231386339106,5.01196337243604,2,2,2
"2271","AT1G79880",NA,1,5.52160472722065,4.29812432996739,3.43602034392787,6.64364387492094,6.45355122821254,6.4361709042571
"2272","AT1G79890",NA,1,2.31478174293699,2.98516873523371,2,4.29800329942106,4.22961566327878,4.43951691304409
"2273","AT1G79910",NA,-1,4.82692197946333,4.36822790069519,4.42926103166164,2.31598398885079,3.44468937209741,2.31708538173783
"2274","AT1G79950",NA,1,4.21950993119711,5.29512105307016,5.32423828265611,5.99426160875939,5.86099562951301,5.90797078489424
"2275","AT1G80050",NA,-1,7.70605883155555,7.65726881190929,7.09339059675765,2.79458742755624,2.31731102952086,2
"2276","AT1G80060",NA,1,3.14998595522311,2.57509195118905,2.57274684425617,4.29800329942106,4.15188614111938,4.93298729600396
"2277","AT1G80070",NA,1,8.30421001948897,8.63936445696151,8.24892041251236,9.29664964189108,9.68596122317318,9.73062353928522
"2278","AT1G80100",NA,1,3.88051241088453,2,2,3.30402179672477,4.62436442954559,4.97869206705159
"2279","AT1G80170",NA,1,3.78166802130131,5.18289006579203,3.87987829575987,6.36379019406505,6.0656054641032,6.62046147349354
"2280","AT1G80180",NA,-1,6.75964114824774,6.52605369151785,6.07373150089958,2.31598398885079,2,2
"2281","AT1G80190",NA,1,5.05566491276035,4.5601583380036,4.87491216402979,6.79128198586182,6.93171716003148,6.62046147349354
"2282","AT1G80245",NA,1,4.72420053635125,4.36822790069519,4.49309676633517,5.99426160875939,5.78579247623871,6.50025269170125
"2283","AT1G80270",NA,1,5.5815990351401,6.76568452592596,5.91964800994607,8.5960469575919,9.41152909106385,9.0579526909594
"2284","AT1G80280",NA,1,5.25305459693437,6.08045329976075,7.2586125832179,8.42570376691918,8.3301987912247,8.56084079334835
"2285","AT1G80290",NA,1,5.5815990351401,4.6752506022516,5.25227532515439,6.18112079364394,6.18748437711933,6.10630940759063
"2286","AT1G80310",NA,-1,6.69320780038897,5.52733397790719,5.91964800994607,4.83218327355233,4.97969034011693,5.30000671540414
"2287","AT1G80360",NA,-1,8.38218879191886,7.94794146421452,8.3122257414978,7.36306973571527,7.05427491276469,7.23365266473183
"2288","AT1G80370",NA,1,4.4938127770917,3.15343636713257,2.57274684425617,6.64364387492094,7.13729184525634,6.59133518333229
"2289","AT1G80400",NA,-1,5.84902753908441,5.18289006579203,5.58080116081956,4.29800329942106,4.50439519488716,4.30245893803749
"2290","AT1G80410",NA,1,8.00885664326311,8.26518789542492,8.36008737862657,9.08138618572429,9.32342312269016,9.21179948923225
"2291","AT1G80450",NA,-1,2.98206730491179,3.15343636713257,3.97236786774826,2,2.98842951276594,2
"2292","AT1G80520",NA,1,3.88051241088453,4.6752506022516,4.92205739604693,5.94923280054971,5.86099562951301,5.62144386518758
"2293","AT1G80550",NA,1,5.82440813023719,4.83231386339106,5.35891695090253,6.3290599110125,6.33545959837057,6.24368533616058
"2294","AT1G80560",NA,1,6.03217831036339,5.43235124137865,6.32241543813011,7.61449319597987,7.82892004987758,7.77048099219583
"2295","AT1G80570",NA,-1,6.30556252974506,4.78183576453256,5.84821735722601,3.78601255756177,2.57725916238943,3.78998435789377
"2296","AT1G80620",NA,1,6.637766717749,6.36393473725633,5.77306496267757,8.14037701718074,8.40330256398488,8.48764427482187
"2297","AT1G80640",NA,-1,7.11468512427444,6.65785344334477,6.19385235364645,5.2585362144781,5.73338694785803,5.56263201192076
"2298","AT1G80670",NA,1,6.21375862108607,6.97112457270334,6.97542597893079,7.61449319597987,7.82266282232911,7.78984041258067
"2299","AT1G80680",NA,1,6.88397977262931,6.39784873889106,6.17451397448708,6.97097749482202,7.66372074264378,7.81525537743046
"2300","AT1G80690",NA,-1,9.07269815885761,9.87419104706062,9.91155708250119,7.96485986402047,7.73208666816875,7.54599531502793
"2301","AT1G80720",NA,1,5.66715713642755,5.85486751820381,4.77573178164843,7.91303830511728,8.12684245680176,7.81525537743046
"2302","AT1G80750",NA,1,7.67196731172645,8.45433576692109,8.16811698890823,9.68098246491612,10.4905571572026,9.99530768737404
"2303","AT1G80760",NA,-1,6.70674145563143,7.42208297710941,7.51842349484922,2.31598398885079,2,2
"2304","AT1G80790",NA,1,7.51927512153713,6.91367732345038,7.06216306916869,8.76472014539315,8.22024863879533,8.79601873413997
"2305","AT1G80820",NA,-1,6.98740077527729,6.36393473725633,6.23176841068253,2,2,2
"2306","AT1G80830",NA,1,7.74593293713353,7.24708507875457,6.59390680805121,8.84373385211235,8.18165418309465,8.63050224939639
"2307","AT1G80840",NA,-1,4.4299700475619,5.06118624397252,4.14125922303627,3.30402179672477,2.31731102952086,2.31708538173783
"2308","AT1G80860",NA,1,7.73276364170085,6.92535123275494,7.19285500849988,8.32795274385563,8.48877479611953,8.38953850877775
"2309","AT1G80880",NA,1,2.57303217180018,3.88508554758949,4.66922642038657,4.83218327355233,6.33545959837057,5.18773097036035
"2310","AT1G80920",NA,-1,8.32190652062481,7.86550742405523,7.3817663043582,6.20046431826328,4.88677571580029,5.59233760294241
"2311","AT1G80930",NA,1,7.60126793103105,7.97627678938795,7.84631575656211,8.7936661000334,8.88685333224979,8.69353221254997
"2312","AT2G01120",NA,1,6.25118407105562,6.08045329976075,6.03136092363369,7.38013477095198,6.97749725029393,7.20509636160447
"2313","AT2G01130",NA,1,4.141932531484,4.06471756549401,3.97236786774826,5.80504499322078,5.81129825038641,5.4041721342729
"2314","AT2G01180",NA,-1,7.09423571792385,6.76568452592596,7.10365135133531,6.18112079364394,5.50236274857361,5.59233760294241
"2315","AT2G01190",NA,-1,8.13934032327881,9.0971034496292,8.78035392351785,6.69909421134163,6.50134545067791,6.8590984178984
"2316","AT2G01210",NA,1,4.363170785048,2.79465176711409,4.14125922303627,5.83009938885015,6.37019783382498,5.50132041393395
"2317","AT2G01250",NA,1,11.5446862749299,11.7267745670914,11.8770884181471,13.3158641581172,13.4774909799948,13.4009782131742
"2318","AT2G01260",NA,-1,7.15473437872025,7.85943504532184,7.74507854979241,6.60061110864519,6.35293327005905,6.46856756772165
"2319","AT2G01290",NA,1,3.4365692535574,4.22443951955167,2.57274684425617,5.72716036098328,6.62155826956666,5.81023646235672
"2320","AT2G01330",NA,1,3.67555004135357,3.78612042778132,3.78105067616779,4.88095404199321,4.06972902610483,5.18773097036035
"2321","AT2G01390",NA,1,2,2,2.31461111994093,3.15335274431481,2.57725916238943,4.06885818053435
"2322","AT2G01450",NA,-1,9.98085828422705,10.1613457129511,10.1603825317581,8.73186179623498,8.50058200622853,8.47174963268412
"2323","AT2G01460",NA,-1,6.55039335915544,6.76568452592596,6.17451397448708,5.43221339314314,5.22715642740491,5.43728710299925
"2324","AT2G01510",NA,1,3.4365692535574,3.15343636713257,2.31461111994093,4.49885028493522,5.30103393694502,4.62340664399498
"2325","AT2G01540",NA,-1,9.4049883887803,8.80333767669369,9.33830323436649,6.16151438406659,4.78746261585293,4.62340664399498
"2326","AT2G01580",NA,-1,4.29312780444975,4.43508226818889,2.31461111994093,2,2,2
"2327","AT2G01590",NA,-1,3.97301666996729,4.88108534091324,3.29986489067706,2.79458742755624,2.79744305380934,2
"2328","AT2G01600",NA,-1,8.8529605216863,9.17984032722091,9.39996590851398,7.47849151835694,7.44490025674246,7.21467807069454
"2329","AT2G01620",NA,-1,6.30556252974506,6.32920427442475,6.11489311636518,5.36523003230674,4.78746261585293,4.88578708688699
"2330","AT2G01630",NA,1,6.17533638935687,7.1003269431512,6.89500261542166,7.47849151835694,8.06986576763472,7.56109681791555
"2331","AT2G01640",NA,1,5.5815990351401,5.58735049974786,5.77306496267757,7.1206313742603,7.50865328566599,7.40245860598233
"2332","AT2G01660",NA,-1,7.82872231093887,7.37177573749762,6.73259587185578,2.79458742755624,2,2
"2333","AT2G01670",NA,-1,6.50463873832042,5.70037580411302,5.69378157889238,4.78170593427276,4.44044948341212,4.06885818053435
"2334","AT2G01710",NA,1,6.90761141239587,6.16165781670793,6.13504174557481,7.57056857150372,7.45302516497832,7.25238093753049
"2335","AT2G01720",NA,1,8.64725911978194,8.88631227111243,8.88518796438396,9.8077918017573,9.91497030703896,9.80068938201653
"2336","AT2G01740",NA,1,2,2,3.29986489067706,3.97758218431376,4.22961566327878,3.88905394125554
"2337","AT2G01750",NA,1,5.610685835233,4.06471756549401,5.77306496267757,5.87893947464141,6.60706815738551,6.31668578422228
"2338","AT2G01760",NA,1,2.31478174293699,2.31601387266272,2.57274684425617,4.14667016911157,3.44468937209741,3.98175539317281
"2339","AT2G01770",NA,1,2.31478174293699,2,2,3.30402179672477,4.97969034011693,3.3073509141123
"2340","AT2G01810",NA,1,2,2,2,2.79458742755624,4.22961566327878,4.56467639936915
"2341","AT2G01820",NA,-1,7.81003439718843,7.85943504532184,8.09285604737339,7.20923818144154,6.78495668083107,6.75787565572759
"2342","AT2G01830",NA,-1,7.46456221263885,8.07914442774479,8.89112372158276,6.86586677913883,6.45355122821254,6.59133518333229
"2343","AT2G01850",NA,-1,8.90672049728206,9.26039475408543,9.62855861818106,7.17052760242455,7.24416027120636,6.98761159927064
"2344","AT2G01880",NA,-1,5.79936128966312,5.22127869479436,6.2503591876289,2.98509356132758,2,2.57688225760799
"2345","AT2G01890",NA,-1,5.32502199908549,4.43508226818889,3.67495202601384,2,2.31731102952086,2
"2346","AT2G01900",NA,-1,5.13788889817712,4.49897533013954,4.92205739604693,2.57504200771636,2,2
"2347","AT2G01910",NA,-1,9.28831748472584,9.48407585551717,9.47103861868774,6.01625971633424,6.02257845333233,5.53230189065983
"2348","AT2G01940",NA,1,3.4365692535574,5.39924794844664,5.6663550737889,5.83009938885015,5.86099562951301,5.83529773274401
"2349","AT2G01950",NA,-1,8.04126582046401,8.47036215812621,7.92364152361666,5.72716036098328,5.97822865071863,6.63480703647497
"2350","AT2G01980",NA,-1,6.13586282345592,5.99440399794289,6.17451397448708,4.83218327355233,4.93398090221088,5.56263201192076
"2351","AT2G02010",NA,-1,3.78166802130131,3.5651534044012,3.97236786774826,2,2,2
"2352","AT2G02020",NA,-1,6.11571349754645,6.03807010328534,5.63839705349633,3.44043291407737,3.98260928360014,3.56875650367095
"2353","AT2G02070",NA,1,5.87323386025866,5.06118624397252,4.7234617079365,6.51049216691885,6.08664713040771,6.7838549098362
"2354","AT2G02090",NA,1,6.72014933314198,6.29361706687807,5.98770821295008,7.43832121993014,7.46110457183655,6.97639029633484
"2355","AT2G02100",NA,-1,8.92709783005176,7.55577342283132,6.6649172546141,2.79458742755624,3.88988862583994,3.78998435789377
"2356","AT2G02130",NA,-1,14.7750879537082,14.7472374968963,14.4765255620316,11.7005372781385,10.777717894945,10.7854451355859
"2357","AT2G02160",NA,1,7.88337608027962,7.80360187455068,7.51842349484922,9.04171898409955,8.68434873350666,8.99817913788815
"2358","AT2G02250",NA,-1,4.21950993119711,4.22443951955167,3.97236786774826,2,2.57725916238943,2
"2359","AT2G02300",NA,-1,5.28948700424236,4.83231386339106,5.39278156293304,2.57504200771636,2,2
"2360","AT2G02360",NA,-1,7.09423571792385,5.99440399794289,6.19385235364645,4.67512246587433,4.68080418497178,5.18773097036035
"2361","AT2G02370",NA,-1,7.09423571792385,6.64378971912664,6.19385235364645,5.39911042686389,5.22715642740491,4.93298729600396
"2362","AT2G02390",NA,-1,10.1364630780591,9.63032825939594,9.56314409808912,8.53640509564097,8.19140002142905,8.23333140079881
"2363","AT2G02410",NA,-1,5.89704072766158,6.34667401302062,6.70590418952832,5.67279871377455,5.53334636953191,4.78648500556075
"2364","AT2G02480",NA,1,5.89704072766158,6.29361706687807,6.79724135775984,7.10017945033712,7.48507481022674,7.49185933576864
"2365","AT2G02500",NA,1,6.15573460668019,5.94937488751666,4.77573178164843,6.72604011415584,6.82306999987765,6.98761159927064
"2366","AT2G02540",NA,-1,3.88051241088453,3.15343636713257,4.77573178164843,2.79458742755624,2,2
"2367","AT2G02560",NA,1,6.7980806697632,6.44727022713784,6.75880268149102,7.81604809178868,7.97148628268981,7.89489176470151
"2368","AT2G02590",NA,1,4.05994534859914,3.88508554758949,3.97236786774826,5.36523003230674,5.67900581326553,5.06597450992604
"2369","AT2G02610",NA,-1,6.09527876631174,6.69924028470416,7.08305634244901,5.14331723789734,4.44044948341212,3.98175539317281
"2370","AT2G02680",NA,-1,7.09423571792385,7.89549174959006,8.04040842913697,5.01809148994883,5.93247213549924,4.78648500556075
"2371","AT2G02740",NA,1,5.98852396446627,5.18289006579203,5.5208099415092,7.08984372681839,7.77160331279583,7.45190801755288
"2372","AT2G02750",NA,1,3.67555004135357,2.57509195118905,3.43602034392787,4.29800329942106,4.06972902610483,4.37261490041479
"2373","AT2G02800",NA,-1,8.12429128161188,8.15050798896218,7.94662366133654,6.01625971633424,5.33660080979433,6.06453051027356
"2374","AT2G02820",NA,-1,9.41944434438511,9.06843538636125,8.34286630079588,5.72716036098328,6.18748437711933,5.59233760294241
"2375","AT2G02960",NA,-1,10.0475229519748,9.77767282685214,9.77377667533734,7.57056857150372,7.395165787416,7.23365266473183
"2376","AT2G02980",NA,1,2.57303217180018,2,2.79162999550967,3.30402179672477,3.15706315760414,3.56875650367095
"2377","AT2G02990",NA,-1,5.5815990351401,3.4405288610411,4.61287235306098,2.57504200771636,2,2
"2378","AT2G03090",NA,1,5.32502199908549,5.29512105307016,6.05270175460669,9.91998067514119,9.98808351681908,9.57751956867953
"2379","AT2G03200",NA,-1,5.74792408068803,6.23853413891279,3.97236786774826,2.57504200771636,2,2
"2380","AT2G03240",NA,-1,8.42375575596576,8.00406629613612,7.33897958325802,6.69909421134163,6.71910781182112,6.82196714728421
"2381","AT2G03260",NA,1,2.79199772813262,2,2,4.22432010771876,4.56562647834372,5.06597450992604
"2382","AT2G03270",NA,1,3.67555004135357,5.29512105307016,4.61287235306098,5.92618015651631,5.50236274857361,5.37027916675672
"2383","AT2G03340",NA,-1,6.21375862108607,6.55640065584297,6.65099202995652,5.52719523296579,5.30103393694502,5.18773097036035
"2384","AT2G03370",NA,-1,5.55191371576465,5.94937488751666,6.07373150089958,3.78601255756177,2.31731102952086,2
"2385","AT2G03500",NA,-1,6.84779027418982,7.12077892941572,6.95290167747146,4.22432010771876,4.50439519488716,4.37261490041479
"2386","AT2G03670",NA,1,4.05994534859914,2.31601387266272,4.36246942694294,5.58721121789885,6.74580909357482,5.75876882201543
"2387","AT2G03720",NA,-1,7.88932286175815,7.06909484670829,7.13400288926248,2.57504200771636,2,2
"2388","AT2G03730",NA,-1,7.33982869497296,6.98234453470116,6.89500261542166,3.97758218431376,3.98260928360014,3.78998435789377
"2389","AT2G03780",NA,1,5.05566491276035,5.25867226229454,5.39278156293304,7.70530967760613,7.46913898411689,7.45190801755288
"2390","AT2G03820",NA,1,7.67196731172645,7.41381931677992,7.41510489565816,9.3189454156256,9.12921496996667,9.48355193837544
"2391","AT2G03830",NA,1,4.96846997114045,4.6752506022516,2.57274684425617,6.94827242919803,6.50134545067791,6.83445072403055
"2392","AT2G03850",NA,1,2,2,2,2.31598398885079,3.3080323328764,2.98786260079035
"2393","AT2G03870",NA,1,7.87140847042705,7.87155435092039,8.00252657833064,8.88616163372164,8.92532235488562,9.04458361674807
"2394","AT2G03880",NA,1,2.98206730491179,2,3.29986489067706,4.14667016911157,4.30337050969142,4.43951691304409
"2395","AT2G03980",NA,-1,6.01051624760475,4.49897533013954,3.56042687089482,2,2.31731102952086,2.57688225760799
"2396","AT2G04025",NA,1,2,2,2,7.36306973571527,7.98275453649922,7.94179981210719
"2397","AT2G04030",NA,1,8.13434139796315,7.90731313808722,7.73190940316757,9.13514942979265,9.65635983057244,9.68482352095824
"2398","AT2G04040",NA,1,2.57303217180018,3.5651534044012,3.14950773014738,4.78170593427276,4.88677571580029,5.22613530227773
"2399","AT2G04160",NA,1,4.87566412620331,3.4405288610411,3.56042687089482,6.68543014878528,6.86020229712485,7.16612018329119
"2400","AT2G04230",NA,-1,4.141932531484,3.15343636713257,4.21882629394948,3.78601255756177,2,2.31708538173783
"2401","AT2G04240",NA,-1,7.51158488569047,7.38874048030143,7.32150315145276,5.43221339314314,5.26456802033832,5.37027916675672
"2402","AT2G04270",NA,1,5.77387191296352,5.94937488751666,6.48822711544573,7.25620996444705,7.15732056562441,7.3685248815051
"2403","AT2G04280",NA,1,6.98740077527729,7.08999118778946,7.36480358359854,8.49783672278501,8.91947039950157,8.41884827588304
"2404","AT2G04350",NA,-1,6.95374419113567,7.1509233520077,6.77172970230751,5.52719523296579,4.44044948341212,5.26354376897829
"2405","AT2G04410",NA,-1,9.06220771773826,8.92171155985091,9.01588833450819,7.84706378629888,8.02696753407615,8.02038879242137
"2406","AT2G04430",NA,-1,6.2876631528464,5.39924794844664,6.3910433486688,4.88095404199321,4.97969034011693,5.14827629706677
"2407","AT2G04450",NA,1,4.363170785048,3.5651534044012,2,5.58721121789885,5.56367854580594,5.4041721342729
"2408","AT2G04480",NA,1,2,2,2,5.14331723789734,5.14929064965088,5.46965899019234
"2409","AT2G04500",NA,1,3.67555004135357,4.88108534091324,4.14125922303627,5.2585362144781,5.18874880057252,6.36910988030677
"2410","AT2G04530",NA,1,3.14998595522311,4.14678778320693,4.77573178164843,4.67512246587433,5.75982765114416,5.4041721342729
"2411","AT2G04540",NA,1,5.17730781752554,4.43508226818889,4.49309676633517,6.18112079364394,6.28173169556581,6.26228465515536
"2412","AT2G04630",NA,1,8.30421001948897,8.07914442774479,8.20670642945651,9.3211561584772,9.54294311400312,9.53799471982483
"2413","AT2G04660",NA,1,4.77647529955003,5.06118624397252,4.92205739604693,6.01625971633424,6.14799115077438,6.4361709042571
"2414","AT2G04680",NA,-1,7.57936439270661,7.22835867362562,6.54955991020499,2.98509356132758,3.88988862583994,3.56875650367095
"2415","AT2G04690",NA,-1,7.25024789786824,7.11058917750456,7.13400288926248,6.03792742990554,5.26456802033832,5.70539694939468
"2416","AT2G04740",NA,1,5.84902753908441,4.72952726299899,4.96771061685662,6.05927452730715,6.59243103188165,5.88415088144571
"2417","AT2G04780",NA,-1,11.3754735506264,11.6373320142531,11.7704349892547,9.71668681903722,10.0735661929358,9.7927148657122
"2418","AT2G04790",NA,-1,3.67555004135357,2.79465176711409,3.87987829575987,2,2,2
"2419","AT2G04795",NA,-1,5.01272608781109,4.22443951955167,3.87987829575987,2,2,2
"2420","AT2G04850",NA,-1,8.09885535677656,8.6915681391115,8.32104679169153,6.2934728922244,5.90903790928135,6.04317842234293
"2421","AT2G04860",NA,1,2,2,2.31461111994093,2.98509356132758,2.31731102952086,2.98786260079035
"2422","AT2G04880",NA,-1,7.25946046306365,6.73947288944883,7.03024463070334,6.41436659190139,5.93247213549924,5.56263201192076
"2423","AT2G04890",NA,1,6.03217831036339,5.14345196596359,5.48985215942053,6.60061110864519,6.28173169556581,6.63480703647497
"2424","AT2G05100",NA,-1,4.4938127770917,4.06471756549401,2.57274684425617,2,2.31731102952086,2
"2425","AT2G05120",NA,1,2.98206730491179,5.10290539764735,4.42926103166164,6.03792742990554,6.31777169117206,6.45246017011986
"2426","AT2G05160",NA,-1,6.67954598523764,6.21969568170291,6.67870935373224,3.30402179672477,3.15706315760414,2
"2427","AT2G05180",NA,1,2,2,3.67495202601384,3.56505282520644,3.68439421711745,3.56875650367095
"2428","AT2G05380",NA,-1,5.01272608781109,3.30411219270529,3.29986489067706,2.31598398885079,2.79744305380934,2
"2429","AT2G05520",NA,-1,4.87566412620331,4.06471756549401,2.79162999550967,2,2,2.31708538173783
"2430","AT2G05620",NA,-1,7.41595511260996,7.1804507909049,6.56449418679388,4.9738117792548,4.62436442954559,4.83699025978834
"2431","AT2G05630",NA,-1,7.86538723027976,7.47864003274215,7.34763904564948,6.18112079364394,5.40520743874958,6.20575151244631
"2432","AT2G05760",NA,-1,5.52160472722065,5.5576543043621,5.55111735364424,5.14331723789734,5.14929064965088,3.56875650367095
"2433","AT2G05790",NA,1,6.2876631528464,7.38028304494215,7.94091235808615,8.90985738384288,8.94561926694548,9.03650229912695
"2434","AT2G05830",NA,-1,9.29729087432617,9.19197237824141,9.15311925232027,7.66410349161853,7.907886742815,7.56858870159111
"2435","AT2G05910",NA,-1,4.82692197946333,5.14345196596359,3.43602034392787,2.57504200771636,2,2
"2436","AT2G05940",NA,-1,5.89704072766158,4.36822790069519,4.55422720562397,2.79458742755624,2,2
"2437","AT2G05990",NA,1,7.54963257960388,8.32369871864825,7.78387973504239,10.3121994783503,10.4372878679836,10.1655309739129
"2438","AT2G06010",NA,1,6.0745504281885,6.20060797702595,5.77306496267757,7.35446092060334,7.51642791444106,7.64852954098667
"2439","AT2G06040",NA,1,4.05994534859914,4.22443951955167,3.56042687089482,5.39911042686389,4.56562647834372,5.4041721342729
"2440","AT2G06050",NA,1,5.05566491276035,5.5576543043621,5.87242267289961,7.48639308130044,7.28113908307671,7.00979571297205
"2441","AT2G06200",NA,1,5.09736260348162,5.06118624397252,5.09659374042764,7.1407974157583,7.29927902059021,7.4997185341102
"2442","AT2G06510",NA,1,4.363170785048,3.5651534044012,3.29986489067706,5.43221339314314,5.53334636953191,5.33557076272466
"2443","AT2G06520",NA,-1,9.22624181047507,8.89524385603948,7.74507854979241,7.54052447652803,7.04355368280423,7.09527060114352
"2444","AT2G06530",NA,-1,8.60090077148745,8.55169860443555,8.41879209842183,7.08984372681839,6.50134545067791,7.04244510417556
"2445","AT2G06850",NA,-1,9.03832155097358,9.91135360879169,10.5244253358925,8.88317211132004,8.86874641177741,8.64474880731824
"2446","AT2G06925",NA,-1,8.20279761336717,7.98187767876445,8.02968616016941,6.57119253621738,4.83797356893233,5.02299325673047
"2447","AT2G06990",NA,1,6.91928364063661,6.64378971912664,6.59390680805121,7.46255736591476,8.05926020022168,7.96469402127135
"2448","AT2G07050",NA,1,8.11417066261815,8.70855786686087,8.64288359730115,9.39856745884214,9.53913182701511,9.48750958189137
"2449","AT2G07170",NA,1,2.31478174293699,2,2,6.60061110864519,7.16723161083808,6.62046147349354
"2450","AT2G07340",NA,1,7.36565307679756,8.17516300211411,8.23031096590207,9.18455451975664,9.56372709590176,9.46560694932872
"2451","AT2G07680",NA,1,5.63919777466832,6.55640065584297,6.30473595469737,7.36306973571527,7.21579055170826,7.45998727860587
"2452","AT2G11810",NA,-1,3.78166802130131,5.29512105307016,3.67495202601384,2,2.98842951276594,2.31708538173783
"2453","AT2G11910",NA,1,7.15473437872025,7.54824303479861,7.39017345555516,10.1058484458057,10.265706443592,10.2236306051847
"2454","AT2G12400",NA,-1,9.91970601376723,9.98292460805314,9.80712228153302,7.72547966437301,7.98835583008303,7.09527060114352
"2455","AT2G13540",NA,1,5.77387191296352,6.51063742351302,5.35891695090253,7.43015117491683,7.73208666816875,7.75085825167045
"2456","AT2G13550",NA,1,4.77647529955003,5.22127869479436,5.5208099415092,6.2383902657626,6.67810578606236,6.26228465515536
"2457","AT2G13600",NA,1,3.14998595522311,2.57509195118905,3.14950773014738,4.49885028493522,4.37353746981567,4.88578708688699
"2458","AT2G13610",NA,1,2.79199772813262,2,2,2.79458742755624,3.56951447081235,3.44396622059791
"2459","AT2G13690",NA,1,3.97301666996729,3.88508554758949,3.97236786774826,5.4645738104311,5.37131190501906,4.56467639936915
"2460","AT2G13790",NA,-1,6.42500075753437,6.18126434087207,5.45821548140291,4.72939824840925,4.73511883312505,5.18773097036035
"2461","AT2G13820",NA,-1,11.5689722745552,12.6889482028441,12.6458362385349,10.0416064250303,9.92522753579349,9.54750408452674
"2462","AT2G14095",NA,-1,6.09527876631174,5.61644774161335,3.67495202601384,2,2,2.31708538173783
"2463","AT2G14100",NA,-1,6.40853170687298,5.94937488751666,5.28870545472166,4.92812986954134,4.44044948341212,3.88905394125554
"2464","AT2G14460",NA,1,4.29312780444975,4.72952726299899,3.87987829575987,6.97097749482202,7.395165787416,7.00979571297205
"2465","AT2G14520",NA,-1,7.37415949144723,7.1509233520077,6.82230970986709,5.99426160875939,5.26456802033832,4.73414734278387
"2466","AT2G14620",NA,-1,4.87566412620331,5.46471197082843,5.35891695090253,2.79458742755624,2.98842951276594,3.44396622059791
"2467","AT2G14660",NA,1,3.14998595522311,3.30411219270529,3.87987829575987,6.18112079364394,6.73252022495853,6.2806472392754
"2468","AT2G14750",NA,-1,7.95883549662267,7.47069493611049,7.47955623376459,6.76553818932524,6.66417533593241,6.40303000824283
"2469","AT2G14800",NA,1,2.31478174293699,2,2.31461111994093,3.15335274431481,3.15706315760414,3.68360676330556
"2470","AT2G14860",NA,1,5.32502199908549,4.06471756549401,4.61287235306098,6.10104387086151,7.22530924555685,6.64901135641955
"2471","AT2G14900",NA,-1,9.71059338983281,10.9164197339301,10.7113181979281,9.08138618572429,8.81931992659509,8.98983289240739
"2472","AT2G14960",NA,-1,4.96846997114045,5.3653672117128,2.79162999550967,2,2.79744305380934,2
