"","leaf_FLT_Rep1","leaf_FLT_Rep2","leaf_FLT_Rep3","leaf_GC_Rep1","leaf_GC_Rep2","leaf_GC_Rep3","root_FLT_Rep1","root_FLT_Rep2","root_FLT_Rep3","root_GC_Rep1","root_GC_Rep2","root_GC_Rep3"
"AT2G46270",7.43722331115096,7.93333451574373,8.43987712233768,9.3485909070103,8.92578447038803,8.78931794653173,7.63628787861116,7.84106210778514,7.57252412005128,9.33722031964938,9.29132222372353,9.28240691655257
"AT5G57530",2.32417877708419,2.32245656660927,2.80963310396796,8.89055963963719,8.0713680314878,8.85847231711107,2,2,2.32247367604027,8.39136401814539,8.26148310024531,8.47513297934236
"AT5G53290",6.35051651014344,5.08979287862921,4.9114938733248,8.24412935491865,8.306607209725,8.59301165885365,6.59174227089459,6.70843829943774,6.41198862138651,9.09041459810221,9.03512739297597,8.84432412013897
"AT2G27370",2,2.32245656660927,3.17287750991345,8.33987700804997,8.08197494337386,8.36572312648078,2,2,2.5858716880534,8.77308575950156,8.88917266953349,8.5905956613552
"AT4G31100",2.58871168942094,2.32245656660927,3.32511654321196,8.61969627030051,8.6473771012889,8.55942010356818,3.70534067089496,3.32692440950797,3.17143999550176,8.53269971167847,8.67530869101893,8.51075228030132
"AT2G35000",3.17616824732323,3.58672332082219,4.00398446057822,8.61241060474756,8.27921608301693,8.54423572898892,2.58732429706221,3.00416479619983,2.5858716880534,8.76655846819608,8.55517886738058,8.68022236622548
"AT4G21830",5.13922377588574,3.58672332082219,5.55944785470427,8.2251485882183,8.25598605545393,8.61134111610029,3.46393715254428,2,3.90889005195825,8.76000151071468,8.98528279933851,8.49502994829363
"AT5G42580",2,2.58584317940842,2,8.13650229788921,7.97222409888636,7.93046331298241,2,2,2,8.78605240892431,9.03512739297597,8.51465623651076
"AT1G74740",7.47039608256412,7.63921201913672,7.76676369813221,9.12108746874835,9.11066926303032,8.99874921532902,7.43317446182491,7.27488870852427,7.4120527026296,9.12654509385779,9.18002494504178,9.1354953167918
"AT5G45210",2.58871168942094,2.58584317940842,2,7.57930183746799,8.2929766516677,8.60037141037215,2.32334563661313,2.32359545640493,2.80852377199432,8.80846734230789,8.43242042474934,8.86281860011912
"AT1G68810",7.89367209346158,7.79049523670839,7.41457638761481,9.54696942617998,9.35325819148628,8.97346527428034,7.9258204173538,7.70164428837753,7.82922634422055,8.86455573659467,9.04326993295766,8.80022537871333
"AT1G01640",6.47014203916606,6.23131841465886,6.07108288569397,8.97251350646451,8.89904129289331,8.77312775857314,5.56106199410413,5.21687407757842,5.49433685234008,8.52111331643238,8.60736950221576,8.5905956613552
"AT5G03150",8.24468962729184,8.10063399624643,7.59765735243089,9.14147790933456,9.11325691615612,9.18159643657039,7.26427716832277,7.82195134459994,7.83556808157137,9.21310047661483,9.31168870067191,9.29381082956609
"AT5G62210",7.45390503999062,6.54168576874197,6.83801419525516,8.26750944604323,8.60755416473199,8.61134111610029,7.87731791176252,6.59293449360822,6.64647309969533,9.27649479193398,9.02419868849092,9.13802837378602
"AT2G39050",7.25885186822884,7.34242529025846,7.66341669272377,9.18632924569999,8.89001559038915,8.95922477949274,7.47451989345521,7.19791492105817,7.58763160967373,9.01256465352753,9.19228154980736,9.1481163597125
"AT3G46280",8.24947518164425,7.68206905011557,8.09269506435163,8.56035397124653,8.95492902273009,8.87069730415072,6.09412151413386,6.15759739862748,7.28805823458961,9.15680984012817,9.33840433459748,8.91100856738237
"AT3G04070",5.65418037864284,6.70297867754215,7.51298831536795,9.04194900107158,8.79328617811377,8.48979539847983,4.76091553599235,4.17639838871523,5.28784872682395,8.60399530360236,8.76666157253787,8.62350634940685
"AT2G02480",8.49087351158262,8.20227687799231,7.98250595996545,9.27205382269567,9.33785240651448,9.44133518177623,8.61062760395431,8.523926798196,8.53797185979419,9.64718346466085,9.33398594304867,9.50674530226391
"AT1G67710",6.16033586960635,6.30628759675766,6.11352732624367,9.03106145370955,8.95204091950266,8.52502772276667,5.49829953611259,5.59258879968478,5.55708291017003,8.49371094442845,8.51670896097691,8.63789574948505
"AT2G45720",7.92989697800142,7.72368960306646,7.58262799281633,9.34419938803953,9.1054799911827,9.16183490018173,7.91384680363809,7.58557273208532,7.75086802807435,9.13163351372805,9.16268885897555,9.16560235852651
"AT2G30360",8.15061129624906,7.98559229131811,8.40185203934968,9.22744565309705,8.96355880378232,8.95922477949274,7.21633645788588,8.10095322077726,7.03606569070491,9.08779889131424,9.55320096949959,9.02213923751642
"AT2G46920",8.31028456978033,8.35133621054218,8.34954084304264,9.34639681848022,9.63836775779352,9.27423797511889,8.51082179952319,8.36136297426756,8.46621935923061,9.30154415119428,9.4690653901623,9.52234116342266
"AT3G49780",5.46963381812743,6.23131841465886,7.16503323833231,8.95533963789667,8.98066503040319,8.10100408510443,5.43268200730925,5.39984493683365,5.08986826569008,8.29487097732846,8.85873759090188,8.61261932486818
"AT3G20080",8.08251464520832,7.8974138512187,7.78000041761794,9.37681449987037,9.29973883802806,9.15435397550917,7.88959726386385,8.23220832177831,8.09014863747458,9.31278801618475,9.13501843519306,9.32081796289371
"AT4G28890",3.70821562814945,3.17139250072868,3.32511654321196,8.73488348674105,8.45678652894176,8.43733543206048,2.32334563661313,2.32359545640493,2,8.59665427907117,8.64709166960166,8.40535401448684
"AT4G33070",5.09736600353608,5.97975284596733,7.08196871170367,8.31316275546875,8.72386962246929,8.0958061296515,3.58968223328991,3.17455181148672,3.46116684299636,8.08531193284761,9.07273878901027,8.81929013016968
"AT2G17150",8.01666907200286,8.03050599162608,8.30445088244002,9.51020039399922,9.46687675340919,9.33946318184529,8.54227311495263,8.44701384910501,8.44148630494809,9.30154415119428,9.40521356017883,9.33854587310226
"AT1G26440",8.16080817974506,8.10588986174201,8.26733595541648,9.50430812629355,9.34447504006118,9.0153623098568,8.03487166808929,8.23702570794498,7.78403604353849,9.21549876971077,9.34939147223975,9.23823082587491
"AT1G70460",3.17616824732323,4.75713705780258,3.17287750991345,8.60875392802341,8.10295764459236,8.66847783933144,3.70534067089496,4.00624269433334,3.90889005195825,8.59296971131568,8.49708236208081,8.68022236622548
"AT1G06490",6.50257480862609,6.21195118833669,6.36260359721396,8.66969102477925,8.69996815897382,8.83370711087252,7.00685328856916,6.60788839849773,6.23139928693248,8.68237334673896,8.80547722316101,9.07597265173216
"AT1G50630",6.48644956082693,6.49437627156784,6.57494258827416,9.00903672042189,8.55522683028246,8.52888983729406,6.34657531257166,6.23669389743376,6.77081022963948,8.82426743663602,8.92486699533043,8.84432412013897
"AT3G16450",4.2567914330327,4.7026742382322,3.70411807213467,8.8662629578493,8.8656672935121,8.24413296775157,2,3.17455181148672,2.80852377199432,7.95359320674424,8.43242042474934,8.17807994592031
"AT1G18100",5.53380835578876,5.97975284596733,5.67731973593392,9.03379105318003,8.67566403403613,8.82430944921524,5.7344616109246,5.8406254885796,5.6463641565011,8.19632346832759,8.61102614264217,8.08137127316026
"AT3G13760",4.2567914330327,4.46159232558349,3.81114989574191,8.44204611459449,8.59649983618704,8.53658318725281,3.1738591833911,2.58774036698151,3.46116684299636,8.46980168654169,8.592649548885,8.586892140987
"AT5G37500",5.43644331164664,5.8851046150284,5.29016865687511,8.52974164301596,8.49300363972548,8.4658199083516,5.7069706290187,5.53115819076445,5.5260509753011,8.79570148385695,8.58151017662005,8.90804339632809
"AT2G16570",5.17990126743545,5.78380827038221,4.46377775782716,8.27675641369115,8.48902412316061,8.82430944921524,5.17621455321222,5.21687407757842,5.32438158693145,8.75671182264846,8.58523286551279,8.61261932486818
"AT4G12510",2.32417877708419,2,2.32299169415158,8.40457545662202,7.96651113678291,8.126716599933,2,2,2.32247367604027,8.88880069007976,8.57777785695135,8.47913438646669
"AT4G29180",2.32417877708419,2.32245656660927,2,8.26750944604323,8.08724929807611,8.5707044168577,3.32617654841408,3.00416479619983,3.00136356622469,8.61129916301913,8.45700952497938,8.74811889418431
"AT5G23720",8.24947518164425,8.08475052830623,7.85696742891344,9.40238589834015,9.31780012283243,9.12658717714062,8.11549600621032,7.97972898180209,8.3336088931485,9.29021196663546,9.22605622672819,9.32081796289371
"AT5G06839",2.32417877708419,2.58584317940842,2.32299169415158,8.61605803663062,8.50092989229767,8.39564226090654,2.81039080780077,2.32359545640493,2,8.42905073922957,8.53991378022031,8.48312472612126
"AT2G46620",8.01104384331556,8.05788319052724,8.18514615147357,9.21547375505791,9.14900501391601,9.0930676471655,7.51471336506764,7.85366340993565,7.65372334059427,9.02629030711988,9.35594381393471,9.24998789301327
"AT5G34940",7.89977309228442,8.00822391498291,7.85696742891344,9.33316174867722,9.25122326823592,9.2131425775611,8.33341537416639,8.25138209587991,7.8035768960648,9.12399413794243,9.27758306865811,9.29834727379663
"AT3G27880",7.03324238978989,6.51031910394642,6.51287180869048,8.88754483766956,8.80613790842681,8.50556052689802,6.63614530177328,6.91493171734129,7.11117136410486,8.95631768946732,9.07008453745289,8.71117181512937
"AT5G24290",5.91736386859862,5.25029022633758,5.58983090454979,8.59772795717175,8.61487693948528,8.53274164048503,5.398719039156,5.17732079176281,4.90925329194431,8.52884790971143,8.85565846966797,8.586892140987
"AT4G23050",7.1606507602121,7.73051110482531,7.55209125007955,9.38538875881715,9.14648074702289,8.99596167149858,8.11025898593331,8.25138209587991,8.32010431064588,9.13417100933284,9.21888506255403,9.07597265173216
"AT4G22730",6.62547211386869,6.17241886277693,5.86292557560957,8.83217250010958,9.21313201166616,8.38715706236909,7.45812363249798,6.76289790037375,6.92149905385396,8.61129916301913,8.70298439882867,8.75473605723388
"AT4G15290",2.32417877708419,2.32245656660927,2,8.60141265175932,8.26532299974314,7.99331069311787,2.32334563661313,2,2,8.65082251590696,8.60002829910266,8.47913438646669
"AT2G39510",6.56533170576947,7.04695460233971,6.9938279074487,9.13640725328799,8.35113418347034,9.07733045278599,6.91372918079824,6.46737218822672,7.36898203892368,8.56691083795321,8.96827775517713,8.51465623651076
"AT5G17420",8.02785415374028,8.23142394149539,8.19506212111139,9.46642096215085,9.53408011496266,8.99037037352333,8.22614762041285,8.18312849060578,8.26007808882341,9.16179280957773,9.21888506255403,9.23113031887695
"AT1G64170",7.51876747842096,7.03598287425804,6.97092483395338,8.85086708272679,8.97213727079422,8.55942010356818,6.13595355286926,6.07391156479902,7.28805823458961,8.67890158014416,8.93073112466405,9.03306782159035
"AT4G17215",3.00562013568149,2.32245656660927,2.32299169415158,8.81005150274297,7.97222409888636,8.42080247005845,2.32334563661313,2.32359545640493,2.32247367604027,8.31290203195368,8.63995033110801,8.29618779497518
"AT5G53320",2.32417877708419,3.80924143282548,3.81114989574191,8.39186580177604,8.70683765019977,8.46178496827227,3.46393715254428,3.8133009569687,3.32356421977188,8.39136401814539,8.58151017662005,8.37131126973221
"AT5G04470",7.56556952962179,7.09002567552762,7.33609535729428,9.14653080589209,8.96355880378232,8.78931794653173,6.96104248443631,6.62268889111788,7.06873374137294,8.96489580886778,8.65773783110783,8.86587809386819
"AT1G72830",7.6834246711089,7.77077634500608,8.08204724273391,9.32872293907374,9.19614552788172,9.01260671187342,7.78173198914398,7.54729804551553,7.90957105192683,9.00148932769709,9.04597393235834,9.19995110827763
"AT3G03310",7.55787386615074,7.42043123062371,7.81257044118147,9.19122773387544,9.24415734403455,9.20109093989389,7.7751286630467,7.74287146608349,7.93341853796764,8.8553577948367,9.10161773623776,8.95476998532324
"AT1G80820",4.46861683863853,4.32404082126412,5.36234497101643,8.59033021472362,8.58162772711703,8.126716599933,3.91208145331886,4.39905441396349,4.39452445603338,8.52111331643238,8.76993639723607,8.44271579617405
"AT2G46000",7.90584839926339,7.53396484622872,7.5287568975515,9.10040470175874,9.00036926875659,9.30158626912733,7.80136253774991,7.57799859811494,7.71003285600158,9.10083025705513,9.00487195672074,9.0248791544512
"AT3G47980",6.03289842196354,5.55700474760412,6.11352732624367,8.80366841444361,8.64380191692027,8.81168324393796,5.49829953611259,5.21687407757842,5.32438158693145,8.51333703275124,8.53222023656774,8.34524146131754
"AT1G61360",6.94158936156934,6.8729149532808,7.7056479559835,8.7281582102291,9.04983507485942,8.79894556004416,6.54592909476396,6.63733908724713,6.51040077588425,8.74679750992096,8.82134717229512,8.90804339632809
"AT5G35370",6.42008342250088,6.60244447905986,6.7600013496981,8.89055963963719,8.62941191756152,8.50947503745089,6.27349374358303,6.45087973113649,6.32451776978065,8.82112123060091,8.84948044163307,8.78090531505781
"AT1G06620",7.41183337858943,7.4034574217183,7.8381071939266,8.91741305285747,8.91988423643115,8.891844889895,6.65064772314324,7.04148734137606,6.75751248162306,8.85843029577876,9.14008905634116,8.84121852456299
"AT2G16980",2,2.32245656660927,2.80963310396796,8.57166817749055,8.04450447296729,8.01550210472402,2,2,2.5858716880534,8.54800489797706,8.75017500761707,8.40955342649454
"AT3G25610",7.34185767529153,7.82914242667877,8.56367464682081,8.97251350646451,9.12612601712283,8.72680410389195,6.90165437156128,6.76289790037375,7.00264074014776,8.98190053362264,9.03512739297597,8.93451306269367
"AT4G29800",3.46658072647395,3.00132081651236,3.00265752938261,8.44615007598634,8.49300363972548,8.55563896634031,3.1738591833911,3.32692440950797,3.70232738993931,8.50159344724586,8.36472377557404,8.48312472612126
"AT1G72200",3.46658072647395,3.90882737957716,3.32511654321196,8.7281582102291,8.51665293975837,8.21566255533411,3.1738591833911,4.00624269433334,3.17143999550176,8.38285379611507,8.54756651360082,8.33202774452502
"AT5G63990",6.84371631968703,6.44546262782526,6.59005180576417,8.85395942970827,8.69996815897382,8.75345660991467,6.27349374358303,6.2173225932991,6.394913582249,8.77308575950156,8.63995033110801,8.79702328186667
"AT1G71400",5.65418037864284,6.66074742821712,6.13429027691385,8.56790662576218,8.68960219960778,8.42080247005845,6.00663272214175,5.76259062915779,5.70295606540525,8.46980168654169,9.00487195672074,8.63431183203591
"AT5G62920",7.58841324112037,6.44546262782526,6.7193537555252,9.24874785829605,8.90801088021934,8.73016271887395,8.14139968950021,7.82195134459994,8.18756375402771,9.00980378281052,9.01870313347137,9.0385012251028
"AT3G01220",4.70993793126972,4.95649630671985,5.25267963988804,8.40035133366397,8.42797533510968,8.53658318725281,5.00619148809726,5.4669950552598,4.58723439563408,8.66141631109383,8.71662567360337,8.52630511753862
"AT5G60760",4.46861683863853,4.95649630671985,4.46377775782716,8.46245016509782,8.43626598315812,8.62222804138329,3.1738591833911,4.17639838871523,2.80852377199432,8.44139733860733,8.5963436413712,8.4179157563828
"AT4G08300",6.45364807577333,7.60991662460324,7.59016224368875,9.30632169383253,8.9975708007399,8.45773871158514,7.41629871239461,6.8783987513306,7.92749352028552,8.83053933963376,8.85873759090188,8.8931254315294
"AT3G04230",8.55799339926988,8.20227687799231,7.95942098978038,9.31980413726579,9.11325691615612,9.53648577270675,8.09443288663062,8.30283269713166,8.26947701798926,9.32616599349073,9.19958584079402,9.21682359737334
"AT2G27550",2.32417877708419,2,2,8.0742264056226,7.96077546181514,8.699649934232,2,2,3.17143999550176,7.82128154199932,8.78619993559735,8.4989766235993
"AT3G10710",2.32417877708419,2.32245656660927,2.32299169415158,8.33987700804997,8.2083728219557,8.62222804138329,2,2.32359545640493,2,8.29032778054382,8.41160443682021,8.62350634940685
"AT5G10720",2.32417877708419,2.32245656660927,2,8.2394075230975,8.21802200911456,8.35270822858384,2,2,2.5858716880534,8.54419379654945,8.58894597320367,8.55691665538667
"AT1G35260",6.01051985861897,6.25042908902109,5.09214930103133,8.86012430953972,8.61487693948528,8.62944061593691,4.39804652090171,5.4669950552598,4.46166223828689,8.20600436812496,8.61102614264217,8.2825148953389
"AT3G48350",8.18598946611124,7.8974138512187,7.73313061576655,9.12108746874835,9.43206348796949,8.87373743310848,7.72803923113289,7.47573571426118,6.96842298223437,8.75341461616344,8.88615789223901,8.96621893481175
"AT1G34670",2,2.58584317940842,3.00265752938261,8.64847648482672,8.306607209725,8.31294388541856,2,2.58774036698151,2.32247367604027,8.41242250392268,8.47718507382166,8.41374065027832
"AT2G38080",7.30555447109212,7.4372076567903,7.33609535729428,8.7043697441559,9.43206348796949,8.50556052689802,7.64355659550614,7.53169925154347,7.51836615688711,8.86149626713337,8.65064912633934,9.0653654716798
"AT1G13970",4.40140575019152,4.32404082126412,4.00398446057822,8.40457545662202,8.2371289051083,8.44553140260874,4.17542985712976,4.17639838871523,5.2118847727564,8.61129916301913,8.55517886738058,8.64859439085267
"AT1G51850",7.52667401882965,6.93329126773171,6.78647713084148,8.66265411634821,8.64021785076895,8.60037141037215,5.65036537998608,5.70811920617711,6.394913582249,8.88579225956662,8.89518338989429,8.78737412640596
"AT4G26320",2,2.32245656660927,2.80963310396796,8.42551251981432,7.93760197401247,8.29944176046655,2.58732429706221,3.32692440950797,2.5858716880534,8.65082251590696,8.71662567360337,8.18789266177
"AT5G25620",6.79217175678083,6.39483222267669,6.44800995061044,8.98385021687518,8.67916122006379,8.6858787536814,6.73472796796761,7.10610751559105,6.51040077588425,8.64015035404835,8.98246250821458,8.48710405936015
"AT2G20750",4.76444946482724,4.08948242431917,4.81190769403744,7.81335139496361,7.93760197401247,8.33957485052344,4.96035932713708,4.46624049343959,5.08986826569008,8.9361014702345,8.63277346707424,8.51075228030132
"AT3G14680",4.33090983293624,4.0019807715823,5.39712270576169,8.61241060474756,8.76394423620419,8.29036962560074,4.09287535168555,4.46624049343959,4.00204486634981,8.41659756479759,8.4691486801744,8.24540734965912
"AT1G64440",8.07714085299919,7.9741419382329,8.14989349584476,9.26510148001674,8.92283736970336,8.99037037352333,8.38636742300975,8.48395784461398,7.89749783820365,9.42480611513758,9.43440028398175,9.26164992135344
"AT2G37440",2.58871168942094,2,2.32299169415158,8.43793044555983,8.23237585210671,7.97644021466549,2,2.32359545640493,2.32247367604027,8.62218608504289,8.67530869101893,8.30071678288333
"AT1G08890",6.9177365115165,7.01378587923749,7.14471115070999,8.90553986685098,8.5475941203649,8.48979539847983,5.91349390634529,6.15759739862748,6.26937091000356,8.86149626713337,8.90713022066049,8.68369416409526
"AT1G76040",8.14548569991643,8.48239113108649,8.59771228211457,9.28356712296756,9.48297325245708,9.3350583442329,8.37767595055327,8.1114847721183,7.88532273637004,8.90077206750503,9.29814304517787,9.34732880126569
"AT4G37730",4.2567914330327,3.90882737957716,4.5279500231338,8.48656010778855,8.52833378459599,8.21566255533411,4.46522186773944,4.09382767173505,4.00204486634981,8.33953298730732,8.67181159725425,8.52630511753862
"AT5G44030",8.0985169568735,8.16751058441217,8.24364470592646,9.42335453156684,9.57407657458373,8.99874921532902,8.4457843285405,8.29361348979684,8.05253328777049,9.16179280957773,9.07538816627647,9.17550001898348
"AT3G25790",3.00562013568149,3.32351292965606,5.214190406753,8.59403382764047,8.2083728219557,8.28581207489473,3.8124111882829,3.17455181148672,2.80852377199432,8.55559703032514,8.62556072227945,8.31869188304142
"AT5G01060",4.33090983293624,5.0023106359416,4.81190769403744,8.69059812458132,8.55141552301144,8.38289567481403,4.17542985712976,4.81448722882316,3.70232738993931,8.38285379611507,8.44476736089492,8.40114234309274
"AT3G56930",7.7592033910142,7.83548415743967,7.9995804631879,9.10040470175874,8.94334175710478,9.00984584052761,7.38194320628312,7.50798019384097,7.44560673543918,9.05603481239342,9.12226336021759,9.09955745160292
"AT3G07340",5.94122282987987,6.90944308415461,6.5286416574027,8.67319664946474,8.93458982212949,8.51337895537205,6.05104021012244,6.15759739862748,6.86061293105006,8.64727389317822,8.71662567360337,8.7009289269125
"AT2G30840",5.5020778872236,5.55700474760412,5.93569990014345,8.7043697441559,8.60019403162389,8.40407784548331,4.52940803639829,5.00728052218628,5.73044075489432,8.50551860679858,8.53607213686384,8.57198224845574
"AT5G12270",4.00842201465186,3.00132081651236,3.58850478649324,8.7482407124641,8.1591344220649,8.17680637757227,4.00530861496057,3.32692440950797,3.58678030277605,8.29939991201482,8.58894597320367,8.35398384507497
"AT2G01900",4.81697607819607,5.0023106359416,5.13398730083015,8.71120656790923,8.70340699327704,8.20121384894868,4.52940803639829,4.46624049343959,5.17234822888521,8.25811838576478,8.6146735384108,8.22172091208577
"AT5G58150",8.00539659535131,8.16247486595673,8.54441198874623,9.32649840233231,9.31330595532478,9.25571345154881,8.62538749979281,8.37016053927537,8.25535556186232,9.34161844228177,9.36463423314017,9.40315040583312
"AT3G52710",7.7592033910142,7.54174250348875,7.61991184082998,9.03923480748391,9.02531416620541,8.78286365764672,7.88959726386385,8.18312849060578,8.19744552106558,9.12399413794243,9.40310602449991,9.12020286072014
"AT5G20885",7.59594813291203,7.03598287425804,7.29057647690529,9.09257157485865,8.98349645193347,8.75015184966519,7.13615520963892,7.53169925154347,6.88527657701265,8.92734989707086,8.86793571956143,8.75143126954695
"AT3G48100",7.36849788152038,7.17249214641902,7.63455970951901,8.94667542591251,8.72725202032815,8.62944061593691,7.00685328856916,8.12194000084065,7.43729110533894,8.94768826019753,9.35812133136339,8.7347928138932
"AT5G11920",5.43644331164664,6.25042908902109,6.3973751725762,8.47053166422649,8.5437625687196,8.43733543206048,5.7344616109246,3.8133009569687,5.61721336400584,8.64371652031154,8.6892129079663,8.66273693851211
"AT5G51350",7.98832099491041,7.75747907419367,7.69869470288659,9.09257157485865,9.26989827263194,9.07733045278599,8.04588548327394,7.89082007577768,7.82285660700517,9.01256465352753,9.16517823341635,9.1430811842098
"AT2G39380",2,2.80848712451539,2,8.40457545662202,8.48103200667465,8.19636527692219,2,2,2.5858716880534,8.47781554650326,8.3516692507414,8.40114234309274
"AT2G46700",7.8627739852733,8.03602315090817,8.02203659816183,9.11594450855238,9.18634840741045,9.06408370680685,8.23579842194269,7.89692086849722,7.96846655655063,9.22743079447407,9.26138691500492,9.22399469242065
"AT2G17370",8.0334143429546,7.86678128111265,7.8381071939266,9.12876769576399,9.05253407066963,9.22032553075204,8.01258853738445,8.0081880095326,8.11642868518337,9.166758627417,9.26603297057364,9.17550001898348
"AT5G60950",6.50257480862609,6.46195212899975,6.57494258827416,8.35305089597706,8.3685671727121,8.68933389205528,5.56106199410413,5.21687407757842,5.5260509753011,8.75010985681491,8.73013917175393,8.63789574948505
"AT3G26610",2,2.80848712451539,3.58850478649324,8.35741559431017,8.5475941203649,8.52115524154743,2.32334563661313,2.32359545640493,2,8.13683286551207,8.20936744609078,8.40535401448684
"AT2G24610",2.32417877708419,2,2.32299169415158,8.18150619406981,8.0925044404605,8.26280582366315,2,2,2.5858716880534,8.61129916301913,8.43654782217095,8.47513297934236
"AT4G10550",6.79217175678083,6.86053045129012,6.29044054970397,8.74157755807064,8.91692504582386,8.82744880979562,7.51471336506764,7.17801220723207,7.57252412005128,8.80528645208891,8.85873759090188,8.86893111313956
"AT4G30420",2.32417877708419,2,2,8.57166817749055,8.3685671727121,8.42080247005845,2,2.32359545640493,2,8.19145854833477,8.3560338973598,8.22172091208577
"AT2G28760",7.65485113590339,7.78395217380356,7.71945472634818,9.1665672572921,9.06060089399569,9.11121333798802,7.72803923113289,7.60805943247755,7.65372334059427,8.91559793396544,8.95106987943531,9.03306782159035
"AT1G20380",7.8183738180359,7.45379123809468,7.15490797684341,8.700939144071,8.77705882820833,9.12148074567412,7.57678086391136,7.4999863847044,7.65372334059427,8.98190053362264,9.11197747894938,9.01388812633203
"AT1G80320",4.33090983293624,4.86025751066728,4.95882239656588,7.95256531409498,7.48914548624605,7.77003352872145,4.25351498882033,4.46624049343959,4.46166223828689,8.61856623173546,8.77971650433064,8.68022236622548
"AT2G46630",7.71144326169742,7.22173812455694,7.38022187736662,9.03923480748391,8.97213727079422,8.99316873120827,7.57678086391136,7.60060274142434,7.48648076564294,8.75010985681491,9.04597393235834,8.9719095175881
"AT3G49750",6.53429446909197,6.3244366132482,5.88759382708956,8.90553986685098,8.67566403403613,8.30845720311598,6.11518914715833,6.49980204553206,6.02492606225134,8.36135598861498,8.6961150855986,8.61988646209948
"AT5G49280",7.95940471185519,7.58001400558929,7.93003542382993,9.18141406864769,8.95204091950266,8.71668108912747,7.56151252668963,8.20787710532889,7.00264074014776,8.78282165596864,9.27988203329125,9.00281272093144
"AT5G04770",7.56556952962179,8.27406930339844,7.92408579694145,8.72140143623862,8.82835658432939,8.64731585693622,6.13595355286926,6.63733908724713,6.51040077588425,8.86455573659467,9.06742539363595,8.87805159667084
"AT3G26470",4.59431726709539,5.17227228432416,5.70534210897356,8.35741559431017,8.35551221931185,8.36139785968874,5.00619148809726,4.65084619540946,4.25007992409249,8.36568125386372,8.8022821765436,8.37131126973221
"AT1G18390",7.01086920289478,7.53396484622872,8.09798964955754,8.73152476730557,8.87789280697479,8.68933389205528,6.53032894004006,6.80243456827964,7.04703743851152,8.83989636452265,9.01042034954453,8.91100856738237
"AT1G69810",2.32417877708419,3.80924143282548,3.58850478649324,8.30414693650355,8.44450925993847,8.13687464977331,3.91208145331886,2,3.32356421977188,8.38285379611507,8.42413003596109,8.49502994829363
"AT1G68920",8.15571874684974,8.04151929180403,8.30902382523601,9.26277656729025,9.28833462389798,9.23221821354951,8.18688557687528,8.16807294068237,8.21700828816757,9.26032481925756,9.2331919216292,9.19752456336499
"AT2G01150",7.57322436038822,6.80990112923071,6.63445261857084,8.82273357464848,8.58536015187814,8.30395652399974,7.85244114513684,7.61547778108511,7.37769965374595,8.79570148385695,9.19715518384519,9.05199587696607
"AT2G23630",2.32417877708419,2.32245656660927,3.46281307996408,8.10570035361172,7.71718456180449,8.39986621865122,2,2.32359545640493,3.00136356622469,8.50551860679858,8.33849551985602,8.60531539624095
"AT4G08150",8.34199651468231,7.54947845565673,7.22433639295021,9.32649840233231,9.43826836656073,8.77962565267782,8.1567215499332,8.21277628727699,8.17261302262153,8.60032946059997,8.68227754995748,9.00003053330126
"AT2G43040",6.27742436917837,6.44546262782526,5.75980499807397,8.59403382764047,8.1591344220649,8.74351953159613,6.39905518075823,6.76289790037375,6.47833687644338,8.7200213412566,8.6892129079663,8.74811889418431
"AT1G76240",6.03289842196354,6.3244366132482,5.70534210897356,8.39611480640399,7.98358259908196,8.44553140260874,6.53032894004006,7.14763365569927,7.92749352028552,9.0290198369874,8.91306674069795,8.63431183203591
"AT4G30520",8.01104384331556,7.79049523670839,7.8381071939266,9.27897282267215,9.2107175818029,9.13421309421482,8.47051823191171,8.22737479569103,8.16759481606324,8.92734989707086,9.2331919216292,9.23823082587491
"AT3G44940",6.50257480862609,5.95666653104283,6.32697322239332,8.61605803663062,8.61487693948528,8.39564226090654,6.63614530177328,6.84091658273158,6.28798840204819,8.67193288213183,8.6146735384108,8.8931254315294
"AT4G28410",3.00562013568149,3.32351292965606,2.32299169415158,8.14157262047879,8.61487693948528,8.39564226090654,2,2.58774036698151,3.17143999550176,8.2627639890526,8.18504150856228,8.30523159762423
"AT3G18200",6.16033586960635,6.42878247623586,5.78628434996246,8.81957349281617,8.3685671727121,8.35270822858384,4.25351498882033,5.68009231510808,6.0900284848102,8.58185920816763,8.61831173614817,8.30071678288333
"AT1G09460",7.04430020369211,7.14211693818784,7.14471115070999,8.7482407124641,8.9975708007399,8.65793564925529,6.38177313989365,6.41731819683003,6.04695490805488,8.56314941840306,8.68227754995748,8.4179157563828
"AT4G02850",6.81817422380611,5.90935514244395,5.55944785470427,8.95533963789667,8.78031893298678,8.61134111610029,7.26427716832277,7.4838646482453,7.02500986251794,8.52884790971143,8.72339824497299,8.54169207554323
"AT5G20550",4.00842201465186,4.17197908273377,3.32511654321196,8.51027374529167,8.44450925993847,8.30395652399974,2.58732429706221,3.70620316308273,2.5858716880534,8.22040499391474,8.1801267104053,8.37561080282405
"AT3G54250",8.08251464520832,7.81637471739365,7.85070803936404,8.85395942970827,9.14395205570658,9.08784096634014,7.84615434634036,7.97972898180209,7.82922634422055,9.26032481925756,9.01870313347137,9.10733414319524
