"","FLT_Rep1","FLT_Rep2","FLT_Rep3","GC_Rep1","GC_Rep2","GC_Rep3","LN2_Rep1","LN2_Rep2","LN2_Rep3","RNAlat_Rep1","RNAlat_Rep2","RNAlat_Rep3"
"AT2G15960",7.36635674507578,8.49472018040449,8.4167131356154,9.72398674610435,9.50612411973846,9.71616629740987,7.50620197825545,8.43485755326338,8.51462025254514,9.75836100490491,9.47016489334212,9.69346805894127
"AT5G38900",4.14927884431641,3.91498540152614,4.10637913005697,5.25360179374794,5.01610040749405,5.35773726171247,5.41746003047062,5.96962045234686,7.78292313719804,5.14733371690788,9.94437737025469,4.47239246309687
"AT5G13740",7.71536896452787,7.48651370044314,7.27197037148988,8.166123229846,8.29427452211929,8.48804303016657,8.08318907824081,7.99757199173841,8.40013003607588,8.2632704801782,10.2305188009635,8.46272811520735
"AT1G18880",7.55139121044492,7.95336302161897,8.36423492112175,9.84866315467103,9.64217473530464,9.76507593043445,8.81692351259928,9.51346485152002,9.32363516038875,9.85158191528695,9.73184259934527,9.73855831377597
"AT3G11280",8.05594550700846,8.32830200988139,8.54798301241857,9.05068656861144,9.65853922616172,9.467809673835,8.7847928250211,9.56171855159558,9.67091050495282,9.70325964174257,10.2022162878434,9.80038875374114
"AT2G18980",8.03449833214687,8.53446969476729,8.75237665639706,8.92812913691373,9.64947076821075,9.38390834678222,9.57154064270537,10.2504125882398,9.91082904480785,9.28935904219587,8.98963558358526,9.22760741443582
"AT3G25250",4.9767521739183,6.16015525423867,5.19188989175601,5.6205336832877,6.10477364931777,5.52374938994412,9.32797132060963,7.32294044434284,8.84984090253383,5.87694926677577,9.6430816297028,5.84761040115249
"AT4G15230",7.89270717455265,7.90566027480819,8.18925287836938,8.57992114419617,8.69063208879264,8.61858869647016,9.45794977886906,9.96483220407968,9.64241239406864,9.1725061458644,9.3960493497777,9.88149108090442
"AT3G26470",6.34973291949229,7.2201835872067,7.40780503160476,7.42404489761132,8.39754476825554,8.0500507345129,8.76186783417145,8.95188758963465,9.67443351092606,8.62748636755281,9.9143495978022,8.71611366327205
"AT3G19030",7.64635190952949,8.84382079735705,8.90099575214687,9.98645489993186,9.49604163857581,9.46372849373788,8.87606795047067,9.76499647556395,9.9359969085142,10.0132224180189,9.88213297999496,9.64692295259177
"AT1G73500",7.09311368841699,8.25405610524779,8.01865656750601,7.91312552847871,8.06795862928388,7.74166843305848,8.55263470853532,8.54649588773506,9.56670797622162,8.66040566863559,10.0722661581274,9.12423569069884
"AT4G39670",5.40216020384487,5.76510070767223,6.02315650511785,6.05035102404862,6.67587363608815,6.0225604645069,7.00181853151208,7.35834084024574,8.3786937627484,6.01909912766346,9.9279394899762,5.99210557559822
"AT1G14960",6.58920546464037,6.73853300952411,7.03515521188889,7.33710006809732,7.98387781553935,7.69368827440941,8.28962092240103,9.38633121916012,8.93160803990643,9.36231349515531,8.74885881830355,9.79547301970466
"AT2G48130",6.24158075102337,6.43678087582282,7.09004548171292,7.42404489761132,8.48170320971821,8.06089813995891,7.77182603993441,8.89877872398407,8.89281668713484,8.8210819970939,10.0083176440905,8.58930722896134
"AT1G70170",5.70334544391032,6.5183388443667,6.81822067488708,7.24457751891253,7.34884878115287,7.14994662073525,8.01280688777487,7.76675665460995,8.97510844674257,7.09657980673925,9.93692881625506,6.53870278546425
"AT5G23830",6.38405400875133,7.81818589305212,8.01865656750601,7.27296258536895,8.81263713732432,8.45141404936414,7.66995938689151,9.23266533671009,8.49083994684801,9.16487879288568,10.0083176440905,9.0764033209395
"AT3G59080",7.26870483548833,7.5576866121399,7.83803311336061,7.61354091207525,7.86981852462633,7.76838584183446,8.63424280361995,8.91075080069971,9.67794793480669,7.84655559397587,9.85709484915536,8.1293401606985
"AT1G19660",8.88651237352429,8.60710335750976,8.6537964918005,10.0356033884483,9.49401665913858,9.91159641868428,9.23114493244323,9.88818660344758,9.84513748363122,9.86262569193776,10.1032079370563,9.86750619420275
"AT5G47050",8.28662086942238,8.4538443717111,8.78268421696444,9.54352471892165,9.75639255484515,9.37524347825054,9.08575745342683,9.37557318196363,9.41912449781318,9.89986084302099,10.1708095595072,9.88149108090442
"AT3G46700",5.4352704068854,7.45371808948245,7.65354918463771,6.8641032024589,8.67641645598647,8.00582663780782,8.72509028767819,9.76499647556395,8.99778325720418,9.2296801923253,8.83473099334548,9.48741183008919
"AT1G72900",4.78458530540336,5.05408912288039,5.41467152003472,4.8634484929657,5.79841629946153,5.45961824117477,7.66995938689151,6.85008361335445,8.69888093417102,6.16897094866327,9.80240065956807,6.14420866378465
"AT1G73220",6.66094299417663,7.10873846115731,7.77242452600932,9.73932596258035,8.67998351768791,9.22902260549971,7.87919686942777,9.40549581016674,8.77633452698869,9.26340396680505,8.39157014567335,9.56648813039496
"AT3G43430",7.58128116768834,8.69040007074271,8.49608652604248,8.76450514826116,9.49401665913858,9.12948683420162,9.02653702879332,9.34501676650475,9.8544852901758,9.1876409328085,10.1464746537138,9.18564098778654
"AT5G44480",6.99659388404604,7.7987308671792,8.00157848203315,8.13037098477944,8.33103900344406,8.2145216396979,7.96772375651036,8.7960241961869,9.19217994110507,8.10221401173915,10.0613463372277,8.08167955150779
"AT3G05360",7.14407080623514,7.5576866121399,7.91301721036744,7.81358232285072,8.14224523174284,8.02256993850609,8.06189642253568,8.74343995911545,9.3123730944981,8.42100357916093,10.0083176440905,8.61185235971498
"AT4G05200",6.66094299417663,6.72485412355825,7.07923323027676,7.93104873831247,7.81895803172061,8.15502051154632,8.17033265927486,9.37773121670669,9.55719793354469,8.74809314090333,9.598455292203,8.55093096374875
"AT5G22250",6.31457540787379,6.89329777167136,6.75168363052664,7.14571224484732,7.16761826993904,7.12948243557204,7.89734216076453,8.84675902157493,9.34589893064078,7.42927854074726,9.71103268194295,7.79689881275252
"AT2G28210",2.57615030193358,2.81209116659759,3.18369219691944,3.32573566437208,3.7131933112585,3.00010264538304,5.41746003047062,3.99386917831739,5.92599906286301,2.59178230623562,9.74213606639706,2.81415845535934
"AT3G45710",8.18321637236256,8.49472018040449,8.32358430088664,9.24947260183876,8.85743009069416,9.08501215915765,9.1401049159868,10.0806381382802,9.86531505978956,9.31025309480958,9.1031305055585,9.51558421748528
"AT5G62480",5.88207951315869,6.35033457326313,6.30883357229553,6.25393488094843,7.33985716019647,7.04459318254012,9.52561708306563,8.36260630672628,9.41491847320495,8.38644055506247,8.63930824973257,8.75038711818277
"AT2G27660",7.33160691021029,7.04411468632335,7.70368955468199,8.77777193800491,8.36245690642331,8.49605803590172,8.65926992242471,8.79279323950991,9.94185549285163,7.55130765364911,8.87893642539511,6.98110584262623
"AT5G51890",5.73027502237585,5.94104396952595,6.89421478883727,5.36327503419462,7.3125410840818,6.60010966093061,8.85145990064653,9.45539061885788,9.35909412077265,7.38619539661708,8.70041170318019,7.73662607957852
"AT3G16150",4.62154550509099,4.65312464745087,5.06611127784682,6.00594491951229,5.10369778785648,4.95437510730287,8.59771942577624,6.77347775836372,8.1749077910472,5.77375237301005,9.6828108010625,5.37184098116441
"AT1G32100",7.86866915614385,8.08232615296297,8.00729366931487,8.50611635751034,8.96660516301326,8.83625384185651,9.17275061464502,9.85604112000564,9.85913657803782,8.88437602600582,9.41118019336517,9.09519369862938
"AT4G39640",7.28695844232922,7.52648685361075,7.63889736114692,8.14580199032449,8.14224523174284,7.97748194872392,8.2240383350556,8.63575798988352,9.45233841486162,7.84655559397587,9.86182271812373,7.5700792323084
"AT1G60680",8.18808090632541,7.83101166959788,7.93116972249594,9.83444902251243,9.24226533478517,9.7550918353079,8.0072479411416,8.5541489985554,8.99778325720418,8.77839986654626,8.34280211600488,8.64502292122198
"AT5G47950",7.89865461534014,8.13499095763156,8.54011944052097,9.51608066861142,9.59571904238441,9.59079126842949,8.0238609321188,9.19888960949782,8.9520715583731,9.46733080284643,8.08691231164671,9.70574704018154
"AT1G42470",8.00723307530067,8.5769652426977,8.56358272880734,8.82326788942309,9.55938439013065,9.28560618649917,9.64138934725271,9.92996254300619,9.80873239983622,9.46733080284643,9.72147516147282,9.49753666746621
"AT1G71040",7.07221597082551,7.20055071256137,7.35499575931988,8.09900482029243,8.46938817359628,8.37524224168956,8.74526689901587,8.98340607972946,9.13707165324936,8.96564322447479,9.8929519858988,9.10051773125384
"AT5G12420",4.50162363060712,4.53267738285672,4.60556433927171,5.43201650400897,6.10477364931777,5.67261452582684,7.36556337855471,7.33187231118595,8.80875497839149,6.39442808174302,9.61908052367467,5.87272043929953
"AT4G36430",5.99741922041047,6.36804319301434,6.3810446411286,6.82629537716003,8.16787565158864,7.4920538182558,7.50620197825545,8.75344660622475,9.3915635606913,7.71345962947982,9.47016489334212,7.04876763493931
"AT5G49660",6.83230670076358,7.69731435531433,7.97848860067586,8.64652188943246,9.185676917914,8.90408541505374,8.36544600042412,8.43485755326338,8.47476581468058,9.60897304823692,9.62650809769066,9.51159311640285
"AT3G23250",4.14927884431641,4.40125064879639,4.77594383440621,4.95972013900246,5.37415440876492,5.32211285131895,7.35684758416024,7.47581885109424,8.95786535827424,5.74675703522007,9.47222753134197,5.44062522387284
"AT5G18130",7.68127311084365,7.81172999114154,8.03553485184211,8.69627707466201,9.16291499386668,8.92204452759799,8.57535317410897,9.39913585796125,8.93454923075704,9.57676209570546,9.6485640987017,9.70399928550616
"AT3G55950",6.95153220292987,7.77900989605357,7.45038254363195,7.73414146016567,8.35354996071256,7.80110150142651,8.41246757077873,9.01702231114577,9.34368795105403,8.1647358711731,9.77258301343418,8.06543625073386
"AT1G65610",7.49754571914917,7.92970880079399,8.51225441902136,8.55701967932336,9.00123501467152,8.85195254765894,9.30549992649264,9.54645225424914,9.84826015378673,8.43797945699679,9.43040382892192,9.04912814072407
"AT4G31730",5.85786226400057,6.76550773583828,7.2431984035038,9.73932596258035,8.12664552917061,8.64766166234734,6.25758179300564,7.07952386729894,7.093109034804,8.31012387350419,7.17029227224236,7.94037869307017
"AT4G08290",6.97423897053005,7.33268058799456,7.66081967081178,9.17872402815064,9.22038561699405,9.23621811371217,8.0238609321188,9.18909236076409,7.97228919054732,9.55358403373387,8.8088489853535,9.32860925343719
"AT4G18360",7.62498611258637,7.49459742606261,7.63151526818424,8.13037098477944,8.00109057236464,8.17012743394666,8.85145990064653,8.61761168152745,9.12939110815592,8.24891251734261,9.90826830961672,8.50750349784606
"AT1G76070",6.75573588082287,7.2491408606792,7.22369328358916,7.38122735615322,7.47740221742505,7.41805299673071,7.54508532826403,8.19650214118503,8.78613738926722,7.58979331012174,9.81383199306252,7.83572566030247
"AT3G03520",7.80042173749836,8.51075164656666,8.66829853435317,9.30321635224167,9.50612411973846,9.35995359405102,8.83586395658241,9.5674020203422,9.43166949503719,9.4817281745599,9.90826830961672,9.78228191529561
"AT3G55090",3.56728394593762,4.96380532691172,4.87928802123465,5.13490018886392,5.37415440876492,4.52373154014684,8.03483092310969,6.88691325153227,8.55722481265697,5.87694926677577,9.5327740010159,5.99210557559822
"AT1G24150",7.97381967732512,7.42862267736349,7.69663245518334,8.76783330064589,8.38885248180761,8.3621465615266,8.76845508791677,8.83738115144687,9.67091050495282,8.17489774341007,9.72147516147282,8.37318534292628
"AT3G08040",6.79452922925769,6.66880351025704,7.75893701934377,9.03971508491739,9.09239174566647,9.05277178798544,7.37422683401222,8.06340410981277,8.31692022687779,9.25624351115018,9.43252406205258,9.22760741443582
"AT5G13200",7.04029061730999,7.41164655724829,6.51545195067443,7.66442657858193,6.81214323407198,7.22901850011279,8.06189642253568,7.56942038594002,8.00623464723494,8.36884348722108,9.78591144045548,8.66672036538478
"AT3G06850",8.61391431087589,8.84382079735705,8.7144480219457,9.35502971885571,9.90095150320999,9.66198236756179,9.50011764741509,9.81203502825326,9.73304468442378,9.93765189280982,9.8929519858988,9.60820077449842
"AT5G49900",7.3227870751236,7.32363372084287,7.28143491264348,7.64283782761732,8.04047258872986,7.94856919085234,8.5295527583122,9.59363278704849,9.43582703612842,8.79166783132264,8.76577450861435,8.97280065327596
"AT4G35350",5.18575303334029,5.33185631233762,6.19325165692948,5.52935210150155,6.97199272851508,6.24812199324251,8.46613208656757,9.2254939515857,9.19708695427753,7.01973143113838,8.54447019317403,7.45840692654877
"AT4G23810",6.86912014573055,7.16046479359048,6.9427409859366,6.74757084143933,7.7862349388225,7.21936829334178,7.66995938689151,9.14922416935733,9.43790132235693,7.29596595126294,9.1057901372155,7.48307511470983
"AT3G01680",5.90589695076634,6.33240588176617,6.96640541841145,7.14571224484732,7.86981852462633,7.51590063498958,8.36544600042412,8.37129667162235,8.54187742327234,8.31012387350419,9.71626336974936,8.43349371127557
"AT5G18860",7.79405430514526,8.20070121708944,8.66829853435317,8.59498928239037,9.46122436440282,9.18755594830068,9.07782366479345,9.93290075507334,9.14978238950951,9.36675294322755,9.41547430351761,9.33990761694773
"AT5G44030",7.20293468098209,7.77900989605357,8.01865656750601,7.37250921504534,8.34458768329882,8.13462868170486,8.99318016828874,9.52713936725345,9.55528837913787,8.13901355973211,8.83473099334548,8.4913818673483
"AT1G23800",6.88118546269315,7.60325649563424,8.11178997525786,8.17115912806196,9.21301801236387,8.79136631857394,8.34796000519342,9.37124740407101,9.02563462045682,9.46111624402184,9.17833626495302,9.46281831741098
"AT3G01670",6.12465906656937,6.36804319301434,7.12200438209162,7.65007003273002,7.79941337568278,7.80110150142651,8.39128392163766,8.67839993806642,8.45031374394406,8.55930482848689,9.70578296053403,8.63405058969525
"AT1G64780",5.92932756397837,6.97645986529777,8.10647484677255,9.00064419448626,9.51413967671105,9.22420558462514,8.1248541935116,8.63936002200008,8.44207008161282,7.11780504258434,8.19076987495722,7.31004499216999
"AT5G50760",7.84422382282749,7.41164655724829,7.83803311336061,9.19858993375675,8.67998351768791,8.89502132182206,8.81692351259928,9.15929498006907,9.589279522111,8.94500952842523,9.67387703266828,9.06555504886577
"AT4G00700",7.85649826473577,8.28234796584254,8.14327597751751,8.78106966032118,8.9130501002054,8.72130252649302,8.33913688372823,9.64111680880168,9.02287355521266,9.62017206707438,9.52285773918248,9.36224231226157
"AT1G66160",7.18357902568752,7.42015958680597,7.80560174290691,7.68569702880901,7.7862349388225,7.58516350774379,8.85145990064653,9.09778782841111,9.3123730944981,7.84655559397587,9.47016489334212,7.84209641256436
"AT3G01260",6.4503397717737,6.5804201501961,7.41642165307522,9.16364299400297,9.2614392574243,9.4117150657843,8.26187833419405,8.84675902157493,8.56103628476603,8.75826628636198,7.84094387045657,8.1083518050009
"AT2G41640",7.22203408875759,7.50263610912254,7.5159961943676,8.07770866346868,8.08957654371277,8.07701783949103,9.15022865344606,8.77979656477226,9.10870747611797,8.32388822842556,9.68991819676294,8.36877957676571
"AT1G31120",8.05061352992331,8.17074483771139,8.26753795354393,9.13815222923335,9.05716592108706,9.01979442978696,8.47017861299144,9.1939993016753,8.81834072816929,9.55163561443041,9.80076019267697,9.5548994791422
"AT2G25460",5.78267151588623,6.92952719441743,6.43292574831262,6.4817894452216,6.73193524773093,6.30397563824325,8.39128392163766,8.15180583379368,8.00623464723494,7.29596595126294,9.6022273329409,7.7770863747509
"AT1G13300",7.44973685851614,8.10362332496348,8.47148979542451,9.56854932828908,9.17560481706766,9.28560618649917,8.25251097328425,8.71299671236358,9.57615574034302,8.84673378044045,9.27129691993999,8.29639361528854
"AT1G70690",7.40028921835159,7.95921647111045,8.30049567345053,8.30546805789705,8.75968210385796,8.67968338034458,8.2240383350556,9.50361737133994,9.11390625085022,9.28701869091582,9.62835903151634,9.02972398266297
"AT1G08940",6.68866814017231,7.01068382145376,7.10077730333574,7.62092110461075,7.57258596057127,7.60753138656374,7.75202000771121,7.86232471074848,8.45851056890629,7.35971410451336,9.69168958813565,7.31004499216999
"AT2G44370",5.53027211241632,5.50190345841276,6.04554787862516,6.85161036099632,7.0401914418291,7.01142617394689,6.96787839154858,7.58444681506856,9.51262574087511,5.82627334067307,7.92165192097109,5.0583104103146
"AT3G22160",6.58920546464037,6.91755152578472,7.07923323027676,7.20584056365556,7.69750945092823,7.56244336336359,7.6343402294896,8.17184200461987,8.69541719600733,7.79478114723422,9.65584179830099,7.85475413598107
"AT3G47780",6.4503397717737,6.21988660062251,6.83116761091077,7.44082232137484,6.94852409057463,7.12948243557204,9.3805162203252,7.50769890567307,9.02563462045682,6.52726901434406,8.20572322135791,6.79661256743212
"AT4G22070",6.67487216751882,6.65444386542185,7.56331946197629,7.5607946175626,8.02372604334087,7.87671873608628,7.99606537357617,8.47975120223135,8.73980983514294,8.21976066848974,9.68459093528025,7.78372079815905
"AT2G48140",4.14927884431641,5.05408912288039,5.72324276989666,6.19581823938492,7.187803301987,6.8950161469614,7.13011692076356,7.57695316393812,8.29420115832787,7.51976241541572,9.51887207097287,7.46667661054489
"AT5G24090",6.72928173555364,7.66902108642764,8.29583327374081,8.1861622035988,9.09239174566647,8.91009666021503,8.6306317942509,9.08463700609711,9.36346583397206,8.64220997903179,9.60786696645309,8.50750349784606
"AT1G01340",5.99741922041047,6.41990104411137,6.46650480857665,7.21562274775358,7.07311874880083,7.08766208738186,7.31246084506997,6.69257496939144,8.94041368492517,6.41171768189742,9.37415481105063,6.39010602285943
"AT1G16670",7.53621075382104,7.75228878963839,7.68954066535492,8.23987597949498,8.32193534166538,8.34005275216249,8.43334466800063,8.66785702798805,9.03388625190154,8.34203877513316,9.7958275701187,8.41224324606862
"AT1G51850",6.54438580557597,6.8308172035331,7.05736255154148,7.29158037048996,8.30817122355458,7.96020391803614,8.3697845836472,9.05797017683161,9.48480485298398,7.88420242886209,8.0208084381835,7.43330959640618
"AT4G01450",7.31391298863769,7.69029288697921,8.16389125398848,9.31236208902779,9.33794362299778,9.28097473353657,7.97912730211811,8.97487819054831,8.80554552248744,8.99461723990353,9.44097397162117,9.10051773125384
"AT3G57450",7.20293468098209,7.86881873125734,7.76569653416533,7.93104873831247,8.14224523174284,7.67262660054983,8.63424280361995,8.71981761145637,9.11130920521635,8.35550338292087,9.67208362115972,8.31024552834902
"AT1G74590",5.10574818910261,5.3675070351907,4.97572164727482,5.09305873691832,5.54035832178359,5.64404505163607,6.1806475359745,6.9578665395083,7.83422115384177,6.39442808174302,9.4218915986784,5.8974009044727
"AT2G22860",5.14630512507542,5.98760943448874,6.4158385112617,6.96033259422929,7.86355815841787,7.64405736785524,6.43368058811763,7.17195514258582,7.54962556870503,8.36884348722108,9.47839781028273,8.31024552834902
"AT5G19530",7.95110625722462,8.02208408060081,8.12236184504894,8.76116930040746,9.26381817888727,9.11654776528505,8.64143782030188,9.02254964427393,8.90486396063081,9.64048050732077,9.46809930214183,9.4586783278564
"AT5G63970",6.83230670076358,7.21040054630373,7.07923323027676,7.41558244825882,7.53368632387862,7.56244336336359,8.66986433702775,9.11341219569857,8.80875497839149,8.22954354847161,9.37635927792116,8.51947758493992
"AT3G09405",3.30602717585139,3.32855449216978,3.92503569100748,4.17485881252187,4.26246209623956,4.08761982535029,6.5605549871512,4.38569891019876,7.26184712006464,4.33824179028827,9.34743507373453,4.65716106787138
"AT1G69490",5.33356905987502,6.09784366049977,6.19325165692948,7.27296258536895,8.00678282183999,7.74166843305848,7.1095106174928,7.20149483169809,7.52641993024428,8.43797945699679,9.1031305055585,9.22760741443582
"AT1G61660",6.94004337820127,7.95921647111045,8.16389125398848,8.69976620875125,9.06809652986923,8.95730567296163,7.96198800306995,8.73673009244544,8.50277909623787,9.23697337381947,9.61348463991219,9.0601001687992
"AT3G45730",5.36827222856734,7.1399962695076,6.69615227212794,6.92499446056892,7.01781484207711,7.11914044915742,9.39335877294459,7.56184807033973,8.73644309471546,6.86515001819001,7.55206404201695,6.93416814001029
"AT4G00080",6.12465906656937,6.25837638083426,6.91868190493231,7.51399596811367,7.92497194449404,7.9250144081541,7.85464258800957,8.610288763461,9.44410634657675,6.95043767828762,7.29671914934527,6.93416814001029
"AT4G24480",7.93383339841727,8.15553011491993,8.21417635345829,9.09905117026088,8.92512421199788,8.95730567296163,8.5060955028971,9.1441622782873,8.86533676995846,9.20261859316015,9.5327740010159,9.68994049726353
"AT3G13380",7.31391298863769,7.83101166959788,8.07416617274042,8.71018326446532,8.6835417815818,8.38822011783514,8.31684007866106,8.82478174037739,9.1396227752349,8.57856961468465,9.72666819314785,8.64137474168682
"AT3G07350",7.58128116768834,7.58065147132463,7.7521456847614,8.35940981328181,8.3355693824196,8.14994951185463,8.59401571389498,8.57310602304791,8.80554552248744,9.18512946856969,9.5028183667365,9.32860925343719
"AT1G08920",6.36699552219357,7.42862267736349,7.11142988291235,6.74757084143933,7.64737336577465,7.02256678051327,8.71148072329819,8.62852683286349,8.70578356182333,8.35550338292087,9.37415481105063,8.49946520170294
"AT5G48110",6.20365005434317,6.05475534839645,6.48300572975343,7.09361713454638,7.95472550320285,7.8519507704361,8.38272259443974,8.72321600583104,8.23816967821476,8.79825633467224,9.0762609886662,9.06555504886577
"AT5G63850",6.22274005622,6.33240588176617,7.30017973595695,8.7342011475093,8.37571506001596,8.48804303016657,8.44572743530734,8.66785702798805,8.59860721328,8.37326291734402,9.49472402425261,8.5431316733473
"AT1G28260",7.19328931329442,7.75228878963839,7.74532222942386,8.166123229846,8.77976871064321,8.42226765582843,8.24780438544631,9.20862077426858,8.69194512180493,9.33084886093638,9.124271525228,9.29184814876652
"AT4G34600",6.04109133727758,6.95318436874014,7.49987041504698,8.68223553690908,8.97824105180123,8.99172551642353,7.27594121385768,8.19650214118503,7.95501217062218,8.98309736632468,8.93085490772406,8.94050824803729
"AT1G78340",6.14481596372759,6.31425157978893,7.17374459498272,7.08296851185342,7.94882367908041,7.67262660054983,9.29413159644456,8.04722555840706,8.81515254978097,7.38619539661708,8.52870037067663,6.89793471952261
"AT2G45920",7.70861395341483,7.19063316766198,7.47533866289932,7.91312552847871,8.26131865347045,8.32213081248788,8.34796000519342,8.49573589926599,8.90486396063081,8.73784774990078,9.57561356270988,8.94938719416358
"AT4G32860",6.55948093236979,7.44540136129565,7.72465606407634,8.6061879972362,8.99265516834067,8.96020556678482,7.39990935988288,7.9285916347154,8.07715265500797,9.1365616787462,9.12950872654441,8.90138855721904
"AT4G15340",4.83507947446282,6.33240588176617,6.80515649842274,6.23482161734386,8.46938817359628,7.67262660054983,6.81081300786175,8.4389970134622,7.75657350509186,8.50395329072799,9.21081716074775,8.59686148634708
"AT2G32020",4.22696862173019,4.86749215814539,4.66462166254924,4.91238719795629,5.06056383644681,4.52373154014684,8.84524173994511,6.20171649593831,8.84984090253383,5.37594138859034,7.38694978707296,5.44062522387284
"AT1G32940",6.91678755939194,7.08751722258046,7.3186841297962,7.80712679407006,7.73913867925422,7.65125288968426,8.58284718480905,8.10568039057659,8.82152187660843,7.69239226631466,9.47428722457377,7.85475413598107
"AT1G58370",4.43770481812603,4.25664014982843,5.02162424808563,4.70580646506554,5.442950159554,5.35773726171247,7.83594867584928,8.62852683286349,8.99496831896303,5.34026809239336,7.49639816578175,6.2047871883204
"AT4G27300",5.70334544391032,5.7915877220698,5.23149189774221,5.8885544504752,5.33848588418203,5.72811024595419,6.46646045934965,6.9578665395083,7.90190389440445,6.26722634582898,9.29945062358684,6.08097454174286
"AT3G11840",5.06401805932246,5.98760943448874,5.57719132400792,6.43231084828626,6.73193524773093,6.67262257565339,7.55273780408589,8.10568039057659,8.79263582040742,6.90232090620614,9.14251915210824,7.48307511470983
"AT2G39380",5.59029999192686,6.75208341660596,7.17374459498272,7.03957019189517,8.25176274397897,7.90106865597812,7.66290556118798,8.75011876311215,9.32363516038875,8.44219239788962,8.53265901605612,8.01557934792154
"AT5G57350",7.70861395341483,7.74553045933875,8.21910979364477,9.03143136756677,8.9460137670045,9.00020367979969,9.30096333859363,8.91372836071802,9.09036280225659,9.32401622278315,9.42828047523875,9.34888302976059
"AT5G59530",5.33356905987502,7.12965206680505,7.43350202552345,6.94864912976269,8.67641645598647,7.88894506790432,7.01295676555336,8.39279628323756,8.38300657400968,8.34203877513316,9.36752112727474,8.2004842734416
"AT5G49690",6.81982380131146,6.46995935599387,6.59351176115485,8.00624152340538,7.56488948957488,7.55478976771203,7.24793173556158,6.67863884104189,7.20451929405466,8.00872967746097,9.41761657513295,8.44190702145836
"AT1G09090",7.18357902568752,6.68302163599157,6.97809364637368,8.91917721130407,7.98387781553935,8.51983929904225,7.09909603296729,7.99757199173841,8.15487101780501,7.85921400739808,9.37415481105063,7.73662607957852
"AT5G61010",6.08348019718193,6.79198734664875,6.86932555820948,7.43245799790799,7.55715173922879,7.39251781888023,7.48235878534436,7.91676730155466,8.52246070565969,7.60490463811604,9.40902833580667,7.24422421564189
"AT5G10695",6.41757755074818,7.29614766887337,6.89421478883727,6.88876895477294,7.24671729716069,7.43482876499167,8.02935635431644,7.15192055392007,7.58749095420809,7.55130765364911,9.4218915986784,8.45027155238461
"AT4G18430",6.70233343554546,6.95318436874014,6.88182384617262,7.50604644672943,7.37549221317297,7.39251781888023,7.45811490843834,8.15180583379368,9.07445097529753,7.22927022193173,9.19341836684085,7.55464559016429
"AT5G65600",2.7960150340053,3.32855449216978,3.92503569100748,4.59024808207024,4.01381132088301,4.00015396533604,5.27669039521835,4.89980374461588,7.16499474353471,3.18127349950523,9.16819321748835,4.40514172321323
"AT1G25400",6.61832991128202,7.33268058799456,7.11142988291235,7.81358232285072,7.88843825944577,7.52376277714715,8.56403866000235,8.66785702798805,8.95786535827424,7.68530088789271,9.27129691993999,7.63021389594693
"AT4G38060",6.84468251796139,7.74553045933875,7.88845301195668,7.95460515287941,8.54566482009391,8.32663221271617,8.19499243585301,8.59181717930433,8.33038189689276,8.93607536985118,8.89747468624497,9.50759094362065
"AT1G12010",5.14630512507542,6.69710100486092,7.21384093357365,9.16364299400297,8.48170320971821,8.88589992091302,7.54508532826403,7.99757199173841,8.34813759814177,8.09152511347474,7.27797550595364,7.43330959640618
"AT1G35140",6.40091314982395,6.66880351025704,7.22369328358916,7.21562274775358,7.39298501011001,7.4920538182558,8.72169991373188,8.72321600583104,9.11649862985103,7.28662469703004,8.59456320766404,7.60795609523053
"AT1G64610",6.94004337820127,7.03305691703314,6.91868190493231,7.08296851185342,7.44422569464803,7.42646526446334,7.91526206413544,7.78638343677013,8.51854580529989,7.65658158033568,9.41332884609151,7.87974121297843
"AT4G16680",7.14407080623514,7.09816686058854,7.37281450024566,7.65007003273002,7.70453160948097,7.67262660054983,8.99036530105919,8.06340410981277,8.73306847912408,8.24891251734261,9.29712535263411,8.47097313727937
"AT5G25770",7.76829976765464,8.0769523712898,8.24352706766012,9.09110216107231,8.90697493795129,9.19987623191243,8.55644605045567,9.36255674150115,9.40858635487393,8.93008837841808,9.15541329570156,9.17810674282059
"AT1G63720",6.06244144382503,7.06597916540995,7.19393205780364,7.09361713454638,8.08420235776188,7.66553715593646,7.28515815285451,7.32294044434284,7.74991020832883,8.31012387350419,9.3541615450267,8.43770649930618
"AT1G67030",6.81982380131146,8.00520825813014,7.77912128752614,8.92812913691373,8.84477338394867,8.77499046846204,7.56034990301781,8.57310602304791,8.71607597206147,9.26578290948966,8.92182753668554,9.0601001687992
"AT5G10520",6.67487216751882,6.13968230672153,6.48300572975343,7.15590927601278,7.13680111212473,7.24812739508493,7.39990935988288,7.34957184308414,8.1848227799833,7.40358334739088,9.3338873084776,7.39048542085962
"AT4G18780",6.10421654803576,6.59553186215481,6.9427409859366,6.43231084828626,7.69750945092823,7.04459318254012,8.23834489406369,9.02530538983371,8.91085008076265,7.4875119767189,8.18575078458407,7.53118106735544
"AT1G51830",6.60384118053628,6.79198734664875,7.68241384245925,7.98351987773298,8.60691068096417,8.47187818496518,8.54881327105566,8.91966510788481,9.29187714334542,8.06445117446927,8.49257509838218,8.13453988503813
