"","1: upregulation, -1: downregulation","Symbol","ZoneII-ZoneI","ZoneI_Rep1","ZoneI_Rep2","ZoneI_Rep3","ZoneII_Rep1","ZoneII_Rep2","ZoneII_Rep3"
"219","AT2G32300",NA,1,3.32192809488736,3,2.8073549220576,3.90689059560852,3.90689059560852,3.90689059560852
"220","AT2G33790",NA,-1,3.70043971814109,3.70043971814109,3.70043971814109,2.58496250072116,3,3.32192809488736
"221","AT2G34020",NA,-1,3.16992500144231,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"222","AT2G34500",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736
"223","AT2G35730",NA,1,2.32192809488736,2.58496250072116,2.58496250072116,3,3,3.16992500144231
"224","AT2G35890",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"225","AT2G35940",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
"226","AT2G36100",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.90689059560852,3.90689059560852,3.8073549220576
"227","AT2G36430",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"228","AT2G37090",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"229","AT2G37440",NA,1,3,2.8073549220576,2.58496250072116,3.32192809488736,3.32192809488736,3.4594316186373
"230","AT2G37460",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
"231","AT2G38080",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"232","AT2G38100",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"233","AT2G38320",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.4594316186373,3.32192809488736
"234","AT2G38400",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736
"235","AT2G38800",NA,1,2.58496250072116,3.16992500144231,2.8073549220576,3.70043971814109,3.70043971814109,3.58496250072116
"236","AT2G38810",NA,-1,3.58496250072116,3.70043971814109,3.70043971814109,2.58496250072116,2.8073549220576,2.8073549220576
"237","AT2G39360",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.16992500144231,3
"238","AT2G39370",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"239","AT2G39410",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"240","AT2G39430",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.70043971814109,3.58496250072116,3.58496250072116
"241","AT2G39510",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.16992500144231
"242","AT2G39530",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.58496250072116,3.70043971814109
"243","AT2G40110",NA,1,3,2.8073549220576,2.58496250072116,3.58496250072116,3.4594316186373,3.32192809488736
"244","AT2G40900",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,3.16992500144231
"245","AT2G41380",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.16992500144231
"246","AT2G41730",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736
"247","AT2G41800",NA,-1,3.58496250072116,3.70043971814109,3.70043971814109,2.8073549220576,2.8073549220576,2.8073549220576
"248","AT2G41970",NA,1,3,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.58496250072116
"249","AT2G42140",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.4594316186373
"250","AT2G42430",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,3.16992500144231
"251","AT2G43480",NA,-1,3.32192809488736,3.58496250072116,3.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576
"252","AT2G43590",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.32192809488736,3.4594316186373
"253","AT2G43610",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.58496250072116,2.8073549220576,2.8073549220576
"254","AT2G44110",NA,1,3,2.8073549220576,2.58496250072116,3.58496250072116,3.4594316186373,3.4594316186373
"255","AT2G44300",NA,1,3,3,3,3.70043971814109,3.70043971814109,3.70043971814109
"256","AT2G44380",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3
"257","AT2G45050",NA,-1,3.58496250072116,3.58496250072116,3.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576
"258","AT2G45170",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.58496250072116,3.4594316186373,3.4594316186373
"259","AT2G45220",NA,1,2.58496250072116,2.58496250072116,2.8073549220576,3.58496250072116,3.32192809488736,3.32192809488736
"260","AT2G45890",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"261","AT2G46450",NA,-1,3.32192809488736,3.4594316186373,3.4594316186373,3,2.8073549220576,2.58496250072116
"262","AT2G46630",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.32192809488736,3.4594316186373,3.32192809488736
"263","AT2G46690",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.58496250072116,3.4594316186373,3.4594316186373
"264","AT2G46860",NA,1,2.58496250072116,2.58496250072116,2.8073549220576,3.16992500144231,3.32192809488736,3.32192809488736
"265","AT2G47540",NA,1,3.16992500144231,2.8073549220576,2.8073549220576,3.58496250072116,3.58496250072116,3.58496250072116
"266","AT2G47810",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"267","AT2G48130",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736
"268","AT3G01290",NA,1,3,2.8073549220576,2.8073549220576,3.58496250072116,3.4594316186373,3.58496250072116
"269","AT3G01420",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,2.8073549220576
"270","AT3G01680",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"271","AT3G01730",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.32192809488736,3.16992500144231,3.32192809488736
"272","AT3G02120",NA,-1,3.32192809488736,3.4594316186373,3.4594316186373,2.8073549220576,2.58496250072116,2.58496250072116
"273","AT3G02240",NA,1,2.58496250072116,2.32192809488736,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"274","AT3G02640",NA,-1,3.16992500144231,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"275","AT3G03130",NA,-1,3.32192809488736,3.4594316186373,3.32192809488736,3,2.58496250072116,2.58496250072116
"276","AT3G03680",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.8073549220576,2.8073549220576,2.58496250072116
"277","AT3G03700",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.32192809488736,3.4594316186373,3.32192809488736
"278","AT3G04010",NA,1,3,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.58496250072116
"279","AT3G05190",NA,-1,3.16992500144231,3,3.16992500144231,2.32192809488736,2.58496250072116,2.58496250072116
"280","AT3G07070",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"281","AT3G07490",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.4594316186373,3.32192809488736,3.4594316186373
"282","AT3G07600",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.32192809488736,3.32192809488736
"283","AT3G07900",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"284","AT3G07940",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.32192809488736,3.32192809488736
"285","AT3G08040",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.58496250072116,3.4594316186373,3
"286","AT3G08490",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736
"287","AT3G09020",NA,1,2.32192809488736,2.58496250072116,2.58496250072116,3,3,3
"288","AT3G09220",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.58496250072116,3.32192809488736,3.16992500144231
"289","AT3G09240",NA,1,2.32192809488736,2.58496250072116,2.32192809488736,3.16992500144231,3,2.8073549220576
"290","AT3G09540",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"291","AT3G10340",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.4594316186373
"292","AT3G10710",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.70043971814109,3.58496250072116,3.58496250072116
"293","AT3G10910",NA,1,2.58496250072116,2.58496250072116,2.8073549220576,3.4594316186373,3.4594316186373,3.32192809488736
"294","AT3G11280",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"295","AT3G11550",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.8073549220576,3.70043971814109,3.70043971814109
"296","AT3G12540",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736
"297","AT3G12700",NA,1,3,3,2.8073549220576,3.70043971814109,3.58496250072116,3.70043971814109
"298","AT3G12870",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,3,2.58496250072116,2.58496250072116
"299","AT3G13610",NA,1,2.32192809488736,2.58496250072116,2.8073549220576,3.4594316186373,3.32192809488736,3.32192809488736
"300","AT3G13650",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.58496250072116,3.4594316186373,3.4594316186373
"301","AT3G13730",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"302","AT3G13782",NA,1,3,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"303","AT3G14280",NA,1,2.58496250072116,2.58496250072116,2.8073549220576,3.4594316186373,3.32192809488736,3.4594316186373
"304","AT3G14550",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"305","AT3G14850",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.58496250072116,3.4594316186373,3.4594316186373
"306","AT3G15240",NA,-1,3.70043971814109,3.8073549220576,3.8073549220576,2.8073549220576,3,2.8073549220576
"307","AT3G15357",NA,-1,3.16992500144231,3.32192809488736,3.16992500144231,2.8073549220576,2.58496250072116,2.58496250072116
"308","AT3G15550",NA,-1,3.16992500144231,3.32192809488736,3.32192809488736,2.8073549220576,2.58496250072116,2.32192809488736
"309","AT3G15720",NA,-1,3.4594316186373,3.58496250072116,3.4594316186373,2.58496250072116,2.8073549220576,2.58496250072116
"310","AT3G16340",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"311","AT3G17420",NA,1,3.16992500144231,3,3,3.70043971814109,3.70043971814109,3.70043971814109
"312","AT3G18280",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.58496250072116,3.58496250072116,3.4594316186373
"313","AT3G18560",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"314","AT3G19030",NA,1,3,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"315","AT3G19320",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3,3.32192809488736
"316","AT3G19370",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.4594316186373
"317","AT3G20150",NA,-1,3.16992500144231,3.32192809488736,3.32192809488736,2.8073549220576,2.58496250072116,2.58496250072116
"318","AT3G20860",NA,1,2.8073549220576,2.8073549220576,3,3.58496250072116,3.58496250072116,3.4594316186373
"319","AT3G21180",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.32192809488736,3.4594316186373,3.4594316186373
"320","AT3G21340",NA,1,2.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,3.32192809488736,3.32192809488736
"321","AT3G21550",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"322","AT3G21600",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3,3.16992500144231
"323","AT3G21710",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.58496250072116,3.32192809488736,3.32192809488736
"324","AT3G22600",NA,1,3.16992500144231,2.8073549220576,2.58496250072116,3.70043971814109,3.70043971814109,3.70043971814109
"325","AT3G22620",NA,1,3,2.58496250072116,2.58496250072116,3.8073549220576,3.8073549220576,3.8073549220576
"326","AT3G22750",NA,1,2.58496250072116,2.58496250072116,2.8073549220576,3.32192809488736,3.16992500144231,3.16992500144231
"327","AT3G22790",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.58496250072116,2.8073549220576,2.8073549220576
"328","AT3G23090",NA,1,3.16992500144231,2.8073549220576,2.8073549220576,3.8073549220576,3.8073549220576,3.8073549220576
"329","AT3G23430",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.70043971814109,3.70043971814109,3.58496250072116
"330","AT3G23800",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.32192809488736
"331","AT3G23870",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"332","AT3G24110",NA,1,2.58496250072116,2.32192809488736,2.58496250072116,3,3,3
"333","AT3G25190",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.32192809488736
"334","AT3G25570",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
"335","AT3G25655",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3,3.16992500144231,3.16992500144231
"336","AT3G25930",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.58496250072116,3.58496250072116,3.4594316186373
"337","AT3G26300",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.16992500144231
"338","AT3G26470",NA,1,2.58496250072116,2.8073549220576,2.58496250072116,3.4594316186373,3.16992500144231,3
"339","AT3G27200",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"340","AT3G27330",NA,-1,3.16992500144231,3.32192809488736,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"341","AT3G27640",NA,-1,3.16992500144231,3.16992500144231,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"342","AT3G28210",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3,3
"343","AT3G28345",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"344","AT3G30350",NA,-1,3.4594316186373,3.4594316186373,3.4594316186373,2.58496250072116,2.58496250072116,2.58496250072116
"345","AT3G42800",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"346","AT3G44730",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
"347","AT3G44990",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.58496250072116,3.58496250072116,3.4594316186373
"348","AT3G45080",NA,1,2.32192809488736,2.58496250072116,2.58496250072116,3,3.16992500144231,3
"349","AT3G45700",NA,1,3.16992500144231,2.58496250072116,2.58496250072116,3.70043971814109,3.70043971814109,3.70043971814109
"350","AT3G45710",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736
"351","AT3G46760",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"352","AT3G46900",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.16992500144231
"353","AT3G47740",NA,1,2.32192809488736,2.58496250072116,2.58496250072116,3,2.8073549220576,3
"354","AT3G48920",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.16992500144231,3.16992500144231
"355","AT3G48940",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.4594316186373,3.58496250072116,3.4594316186373
"356","AT3G49120",NA,1,2.58496250072116,2.58496250072116,2.32192809488736,3.4594316186373,3.16992500144231,3
"357","AT3G49210",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736
"358","AT3G49780",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,3.32192809488736
"359","AT3G49860",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.32192809488736,3.4594316186373,3.32192809488736
"360","AT3G49960",NA,1,3,2.8073549220576,2.58496250072116,3.8073549220576,3.8073549220576,3.8073549220576
"361","AT3G50350",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.32192809488736,3.32192809488736,3.16992500144231
"362","AT3G50810",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3,3.16992500144231
"363","AT3G50830",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"364","AT3G51280",NA,-1,3.32192809488736,3.4594316186373,3.32192809488736,3,2.58496250072116,2.58496250072116
"365","AT3G51330",NA,1,3,2.8073549220576,2.8073549220576,3.70043971814109,3.58496250072116,3.58496250072116
"366","AT3G51540",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
"367","AT3G51720",NA,-1,3.32192809488736,3.4594316186373,3.4594316186373,3,2.8073549220576,2.58496250072116
"368","AT3G52400",NA,1,3,3,2.8073549220576,3.58496250072116,3.4594316186373,3.58496250072116
"369","AT3G52460",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"370","AT3G52900",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"371","AT3G53190",NA,-1,3.4594316186373,3.4594316186373,3.4594316186373,3,2.8073549220576,2.58496250072116
"372","AT3G54040",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.58496250072116,3.4594316186373,3.4594316186373
"373","AT3G54320",NA,-1,3.32192809488736,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"374","AT3G54580",NA,1,3.4594316186373,3.16992500144231,3,3.90689059560852,3.90689059560852,3.90689059560852
"375","AT3G55150",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"376","AT3G56230",NA,1,3,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.58496250072116
"377","AT3G56400",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3,3.16992500144231
"378","AT3G60280",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.58496250072116,3.4594316186373,3.58496250072116
"379","AT3G60330",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.32192809488736,3.32192809488736
"380","AT3G60530",NA,-1,3.4594316186373,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"381","AT3G61300",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,3.16992500144231
"382","AT3G61380",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.4594316186373,3.32192809488736
"383","AT3G61490",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736
"384","AT3G61610",NA,-1,3.16992500144231,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.8073549220576
"385","AT3G62040",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736
"386","AT3G62680",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.8073549220576,3.8073549220576,3.8073549220576
"387","AT3G62760",NA,-1,3.4594316186373,3.4594316186373,3.4594316186373,2.58496250072116,2.8073549220576,2.58496250072116
"388","AT4G00330",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"389","AT4G00680",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.8073549220576,3.70043971814109,3.70043971814109
"390","AT4G00700",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"391","AT4G01140",NA,1,3,2.8073549220576,2.58496250072116,3.32192809488736,3.4594316186373,3.4594316186373
"392","AT4G01410",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"393","AT4G01450",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"394","AT4G01680",NA,1,2.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,3.16992500144231,3.32192809488736
"395","AT4G02090",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.58496250072116,3.58496250072116,3.4594316186373
"396","AT4G02270",NA,1,2.8073549220576,3,3.16992500144231,3.90689059560852,3.90689059560852,3.90689059560852
"397","AT4G02800",NA,-1,3,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.32192809488736
"398","AT4G03330",NA,1,2.8073549220576,2.8073549220576,2.58496250072116,3.32192809488736,3.16992500144231,3.32192809488736
"399","AT4G05100",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.16992500144231
"400","AT4G05170",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"401","AT4G05180",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,2.8073549220576
"402","AT4G05590",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.4594316186373,3.32192809488736,3.32192809488736
"403","AT4G07960",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.32192809488736,3.32192809488736,3.4594316186373
"404","AT4G08160",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736
"405","AT4G08410",NA,1,3,2.8073549220576,2.8073549220576,3.70043971814109,3.70043971814109,3.70043971814109
"406","AT4G09890",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"407","AT4G09990",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"408","AT4G11080",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,3,2.58496250072116,2.58496250072116
"409","AT4G11230",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.32192809488736,3.16992500144231,3.32192809488736
"410","AT4G11780",NA,-1,3.16992500144231,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.32192809488736
"411","AT4G12545",NA,1,3.16992500144231,2.8073549220576,2.58496250072116,3.70043971814109,3.58496250072116,3.4594316186373
"412","AT4G13235",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.4594316186373,3.16992500144231,3.32192809488736
"413","AT4G13340",NA,1,3,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"414","AT4G13390",NA,1,2.58496250072116,2.58496250072116,2.32192809488736,3.58496250072116,3.58496250072116,3.58496250072116
"415","AT4G13580",NA,1,2.58496250072116,2.8073549220576,2.8073549220576,3.70043971814109,3.70043971814109,3.58496250072116
"416","AT4G13660",NA,1,3.16992500144231,3,3,3.8073549220576,3.8073549220576,3.8073549220576
"417","AT4G14130",NA,1,3.32192809488736,3,3,3.8073549220576,3.8073549220576,3.8073549220576
"418","AT4G14490",NA,-1,3.16992500144231,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"419","AT4G14650",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736
"420","AT4G14695",NA,-1,3.4594316186373,3.4594316186373,3.4594316186373,2.58496250072116,2.8073549220576,2.58496250072116
"421","AT4G15093",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"422","AT4G15290",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.4594316186373
"423","AT4G15330",NA,1,2.8073549220576,2.8073549220576,2.8073549220576,3.4594316186373,3.4594316186373,3.32192809488736
"424","AT4G15390",NA,1,3.16992500144231,3,3.16992500144231,3.8073549220576,3.8073549220576,3.70043971814109
"425","AT4G15830",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,3,2.58496250072116,2.58496250072116
"426","AT4G16700",NA,-1,3.16992500144231,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"427","AT4G16780",NA,-1,3.32192809488736,3.32192809488736,3.32192809488736,3,2.58496250072116,2.58496250072116
"428","AT4G17215",NA,1,2.32192809488736,2.32192809488736,2.32192809488736,3.4594316186373,3.4594316186373,3.4594316186373
"429","AT4G17220",NA,1,3.16992500144231,2.8073549220576,2.8073549220576,3.58496250072116,3.70043971814109,3.70043971814109
"430","AT4G17340",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.90689059560852,3.8073549220576,3.70043971814109
"431","AT4G17900",NA,1,3,2.58496250072116,2.8073549220576,3.4594316186373,3.4594316186373,3.4594316186373
"432","AT4G18425",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.32192809488736,3.16992500144231
"433","AT4G18430",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.58496250072116,3.58496250072116,3.58496250072116
"434","AT4G18780",NA,1,2.8073549220576,2.58496250072116,2.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736
"435","AT4G19680",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.16992500144231
"436","AT4G19720",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"437","AT4G19960",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.32192809488736,3.32192809488736
"438","AT4G20110",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.16992500144231
"439","AT4G20820",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.32192809488736
"440","AT4G20840",NA,1,2.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.32192809488736
"441","AT4G20860",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.32192809488736
"442","AT4G21340",NA,1,2.58496250072116,2.32192809488736,2.58496250072116,3.4594316186373,3.4594316186373,3.4594316186373
"443","AT4G21390",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3.32192809488736
"444","AT4G22080",NA,1,2.32192809488736,2.58496250072116,2.32192809488736,3.32192809488736,3.32192809488736,3.4594316186373
"445","AT4G23450",NA,1,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,3
