Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
Gravity,0.09G,0.09G,0.09G,0.18G,0.18G,0.18G,0.36G,0.36G,0.36G,0.57G,0.57G,0.57G,0.57G,1G,1G,1G,uG,uG,uG,uG
