"","Col0_FLT_Rep1","Col0_FLT_Rep2","Col0_FLT_Rep3","Col0_FLT_Rep4","Col0_FLT_Rep5","Col0_FLT_Rep6","Col0_FLT_Rep7","Col0_FLT_Rep8","Col0_GC_Rep1","Col0_GC_Rep2","Col0_GC_Rep3","Col0_GC_Rep4","Col0_GC_Rep5","Col0_GC_Rep6","Col0_GC_Rep7","Col0_GC_Rep8","Cvi0_FLT_Rep1","Cvi0_FLT_Rep2","Cvi0_FLT_Rep3","Cvi0_FLT_Rep4","Cvi0_FLT_Rep5","Cvi0_FLT_Rep6","Cvi0_GC_Rep1","Cvi0_GC_Rep2","Cvi0_GC_Rep3","Cvi0_GC_Rep4","Cvi0_GC_Rep5","Cvi0_GC_Rep6","Ler0_FLT_Rep1","Ler0_FLT_Rep2","Ler0_FLT_Rep3","Ler0_FLT_Rep4","Ler0_FLT_Rep5","Ler0_FLT_Rep6","Ler0_GC_Rep1","Ler0_GC_Rep2","Ler0_GC_Rep3","Ler0_GC_Rep4","Ler0_GC_Rep5","Ler0_GC_Rep6","Ws2_FLT_Rep1","Ws2_FLT_Rep2","Ws2_FLT_Rep3","Ws2_FLT_Rep4","Ws2_FLT_Rep5","Ws2_FLT_Rep6","Ws2_FLT_Rep7","Ws2_FLT_Rep8","Ws2_GC_Rep1","Ws2_GC_Rep2","Ws2_GC_Rep3","Ws2_GC_Rep4","Ws2_GC_Rep5","Ws2_GC_Rep6","Ws2_GC_Rep7","Ws2_GC_Rep8"
"AT2G20520",2.57830127630913,4.07520502841352,4.07361618416815,3.98871427079574,2.58013451694511,3.31109331756632,2.99893182453429,3.80361699890696,3.57375635586295,4.07582406839109,3.57559278587047,2.58155490098695,2,4.51611360826137,4.1604418642869,2,4.30492845811518,4.15103413140507,5.1097456137544,3.89376671695196,4.2302846866803,3.31254436247997,3.68587643914366,4.50877451754022,5.59500193383503,3.4488469386997,5.19508849577697,4.98746043742719,2.99246442134915,2.58038723242133,2.7993546835427,3.16395114839523,2,2.31864640077528,3.44914636517171,4.15799248381474,4.51069807477535,3.69437285370997,3.79793790082765,3.99286743263587,3.31417695239802,2.58232559290587,3.44943239017914,4.84920843671882,3.45550521075292,2,4.58095962218113,2,4.79592016205736,5.47694335731156,5.81854899087055,5.62948986454368,4.74948298062173,5.28123657924276,4.84066701295849,5.74170971922107
"AT4G20230",3.30991565744104,3.44923834769194,2.31831947550803,2.80091674829509,2.99275195196356,2.99097667904315,2,2.32088245225192,2.99160356227326,3.57482113595367,2.58028524984117,3.16424118885372,2,3.45369730098949,2.58090592949536,2,3.44592551408203,4.15103413140507,4.3744710963087,3.89376671695196,4.07037680571491,4.51062643170289,5.83836161438884,5.62737801763088,5.86263615314819,5.27045254076405,5.91568382060973,3.89638865699903,2.80089826745679,2.80146976476133,2.57874393085562,2.99462464662045,2,2.80031355690974,3.79580519582046,3.89564260132229,3.16128649700472,3.57912079052018,3.89722161044515,2.995248875333,2.31934900511697,2.58232559290587,2.8006283741554,3.69339890206279,2.32069523206662,4.09099719942892,3.16725765016498,2,2.80164887097578,3.79567917585693,3.89559203041057,3.31257499472455,3.5807345986347,3.80404039038686,2.57829237746146,2
"AT3G60490",4.15433402972897,4.23527093992607,4.23363015216359,4.63121022110664,3.45020049405651,4.50862330857579,4.64206120297832,4.802868250706,5.34236178308833,5.03101094924854,4.63204034852464,4.57642836248974,6.31568247045644,5.07950577411995,5.15908202749347,5.69582771507671,2.57790364601577,2.98788430043196,2.79793437305328,3.44804999367827,3.79140169082724,3.79617687124011,4.30508614575378,3.89377107484688,3.79204987212552,4.23478451151702,4.44625936505205,3.9892584902417,2.99246442134915,3.31368213616168,3.57249844048541,2.31978035630796,3.31685903091474,3.31206053271129,3.44914636517171,3.68982330340956,2.99222767736215,4.31491519878729,3.79793790082765,4.45164888407671,2,2.80396372591952,2.8006283741554,2.80300037488422,2,2,4.16618932727875,2,2.99334074241162,3.68912463823529,3.16137361866504,2.80068032938632,2.80463840773313,4.16631547587321,2,2.31909186792366
"AT5G02550",3.15880581234664,3.44923834769194,3.44791817626849,4.07595493833559,3.57529032203943,3.68793080608021,4.64206120297832,3.6968169525385,5.5695315084119,4.44697542217937,4.38093197030194,4.45105309800459,2,4.24081010200877,3.69200173779523,3.90322781998789,3.89131527109031,3.79001546993059,4.07061034062806,3.68805320361063,3.68497999517504,4.30940283922781,3.79232690054879,4.73963641074004,4.44188679160096,3.5738718461819,3.57423864437273,5.44640128885073,3.68999532706478,3.45068438682147,3.15954577688483,3.31547526327561,3.90069265013976,3.16079068880083,4.94010068253833,4.57217387192868,4.7416205578639,4.08076005748658,4.74364975188513,4.31431876689725,3.89741130692871,4.69373659448337,3.44943239017914,4.63530887545428,4.94881967864385,4.8619647304108,3.58176108688801,2,4.79592016205736,5.23328709290536,6.0939942491283,6.07276414311352,5.20379431365847,4.51972793819455,5.06973895867305,3.98933527560493
"AT4G08410",3.15880581234664,3.68934688188966,3.15987868666181,4.30988683543052,3.31322605730445,2.318325536023,3.58353809094342,3.31878889063498,4.79293096857839,3.98858593745851,3.57559278587047,3.31578860845485,4.74928839102036,3.5789545509858,4.38244589159714,2,3.57081008367998,4.0688915171936,4.15278270566071,3.44804999367827,3.57007832411285,3.44947720876786,3.30931510125487,5.15400714780103,4.98122882248219,3.9875169996192,4.68681499804149,6.46204112816805,3.31288066572808,2.58038723242133,2.31820017042116,2,4.45251483384707,2,2.57958413292929,2.31886914684084,3.16128649700472,2,3.16260597010911,2.58179682341655,2.31934900511697,2,2.31879294167409,2,2.32069523206662,2,2,2,2.58052641275684,2.31866839942193,2.99230604003206,2.31881712739976,2.99683023557558,2.32100079335266,2,2
"AT2G19060",2.98999659416756,4.23527093992607,3.98642088193075,3.79660861517739,3.45020049405651,4.1558642305329,3.58353809094342,4.31774096944914,5.37708789447852,4.63106635141196,4.84585341287084,4.16196137902745,3.90207179379573,4.0805692554923,4.84746637501806,3.80378740119263,3.68574019506257,3.56878551816266,4.30429301370049,4.07377484151127,4.07037680571491,3.57453235379973,5.53531188467018,5.56854437311268,5.65264826006322,5.27045254076405,5.41165569297025,4.63182030791808,4.68766404703999,3.69092095669918,4.15537308837589,3.5777909029638,4.16335056576095,4.15712070869613,5.23344527245002,5.37842733261674,4.6872619224768,4.51631980363968,5.27356064287347,4.79920053178896,2.99354361002036,3.45439333236516,4.44656269207473,4.89807110692134,3.90236493860147,2,2.80529768600169,2,4.31125847833522,5.23328709290536,4.51082799894087,5.19552808979972,3.16640261068862,5.63958565890722,5.06973895867305,5.63076312850774
"AT5G22410",2.3179350521251,3.7959085316308,4.23363015216359,3.31290658533937,2.31903324387715,3.79444711998429,3.58353809094342,4.38808037734051,3.31184648960914,3.57482113595367,3.16212113770078,2.80297224224611,2.99671619990846,3.16492011573409,4.1604418642869,2,4.23115286158555,4.37265021771221,4.83896862100999,3.57303664746446,4.78818976563184,4.23556777176982,3.44605064546939,4.07377938761716,5.43992413014313,3.31195035032712,4.57154517872242,5.60154594333021,3.44983403261278,2,2.57874393085562,2.31978035630796,2,2.31864640077528,2.57958413292929,3.89564260132229,3.79623874305002,3.16505855372885,4.38164014160087,4.79920053178896,2,2.58232559290587,3.31250212170343,4.798632644396,3.16649777775833,2,2,2,4.38152031049578,4.44604968285609,4.98650852240344,5.4121027964943,3.90223922105751,4.63995751165227,5.37414056240296,5.94088186909631
"AT3G46270",3.44668793004266,4.37933796225032,3.57289850062889,3.89585662192149,3.57529032203943,4.37767982173224,3.80582871488941,3.45610193986758,4.79293096857839,4.37999360252061,4.68853695588301,4.23984380118319,2.99671619990846,3.99323929430934,4.63361170193098,4.16603994026392,2.79827289175623,2.79697627859929,4.23052587790447,3.44804999367827,3.89050952061957,3.57453235379973,4.93585077940083,4.79200859775325,4.83948900970471,4.68634849333414,4.15740606017781,5.27253969152047,3.79657772153162,3.89680578342769,3.57249844048541,3.99192944069385,3.31685903091474,3.44896384770444,4.44619420288482,4.94082744654788,4.23563621228183,3.16505855372885,4.23751564165198,3.99286743263587,4.07757662891915,3.99406016529869,4.2355120767716,4.94533291779906,4.24305480893275,2,3.31904714231129,2,4.84648025548209,5.68533313766559,5.54047924359358,5.7134830623167,4.45424109929436,5.16579909136481,5.62537122323632,5.84473017226467
"AT3G49845",3.79304301750933,4.07520502841352,3.98642088193075,4.23604534587147,4.63165858688589,4.56989212566849,4.95233510625844,4.16585434928721,4.79293096857839,3.98858593745851,4.63204034852464,4.31373629321852,2.99671619990846,4.0805692554923,4.94357275166554,5.66782088689839,4.07121742730089,4.30249383419725,4.62533367046439,4.44478154013499,4.78818976563184,4.30940283922781,5.02588280852903,5.56854437311268,5.53495599622091,5.15511843437021,5.57019655781675,5.30902865268229,4.30985220343095,3.45068438682147,4.56936552707577,3.89899987343006,3.45405476548542,3.89482104612958,5.07318204188183,5.07391839813274,4.89339183907289,4.63649175242376,5.6317156265218,5.20096741785179,2.99354361002036,3.45439333236516,3.57448538547199,3.45296103528765,3.90236493860147,2,4.38842906646006,2,4.57384659980828,5.27071740862844,5.2715631414963,5.47762626283816,5.27970792067742,5.31775053619193,4.68344726862149,5.34470997959008
"AT2G18800",2.57830127630913,2.31873224916247,3.31107504457131,2.57995751721749,2,3.57291882099135,3.80582871488941,3.80361699890696,2.31857538155315,2.31889316370515,2.3191235644027,2.31988450103577,5.77526382206595,2.58196165328451,2.58090592949536,2,2.79827289175623,3.3073769977161,3.15770132407402,2.5790118969995,2.79780416800971,4.30940283922781,2.79835690708461,3.44805377075928,3.44580412254076,3.4488469386997,3.57423864437273,5.11658923123638,2.80089826745679,2.58038723242133,2.57874393085562,3.99192944069385,3.31685903091474,3.7956001480373,2.99192491061793,3.16141185724221,2.99222767736215,2.80360225336234,3.69131336985634,3.31622486481247,2.99354361002036,4.16376470251968,2.99214930532353,4.45110695424901,3.69616761998686,3.32470193797316,3.58176108688801,2,4.44851859136631,4.8438777346953,4.44682005174586,5.76687924865587,3.5807345986347,4.85397974651021,5.68189252987281,5.15727664736449
"AT4G33610",2.57830127630913,2,2,2.57995751721749,2.31903324387715,2,3.32064618939009,3.58147407397464,6.21287988407209,2.31889316370515,2.58028524984117,3.16424118885372,2,2,2.58090592949536,4.16603994026392,3.57081008367998,4.37265021771221,3.68519118370982,2.99106486499043,3.68497999517504,4.44662043045109,4.07136807971964,5.37611371954149,4.50584656876091,3.79546880587201,4.15740606017781,3.6905273236957,3.68999532706478,2.99313164488181,2.57874393085562,4.07923358350702,2.58214855320669,2,4.235156630381,4.89358805615855,5.07371859585939,2.58204460237467,3.89722161044515,3.31622486481247,2.80182264439876,2,2.57973345391657,2,3.16649777775833,2,3.90336864931945,2,4.15955283111913,5.15538075389262,4.68739503150792,3.68964228227453,4.24291943406504,4.51972793819455,3.4466708695089,3.89646372359913
"AT4G11210",2,2.57963215138541,3.15987868666181,3.16157368992277,2.31903324387715,2.318325536023,2,2.99738447103925,3.98738694690125,4.23591020196964,3.79731360754899,2,2,4.51611360826137,4.69011991003945,2.99750366199157,3.44592551408203,4.0688915171936,2.98900336151053,3.31119927300613,3.4452273372885,3.57453235379973,5.02588280852903,4.15600651070489,5.30261699273396,4.68634849333414,4.30904986845807,5.11658923123638,2,2.80146976476133,2.7993546835427,2,2.58214855320669,2,4.57147879854543,4.23581480409994,3.79623874305002,3.99342641003841,4.74364975188513,2,2.99354361002036,2.58232559290587,2.8006283741554,3.80009002429893,2.32069523206662,2,2.80529768600169,6.24878462470845,3.57607664235239,3.31212682959195,3.89559203041057,4.07553158040342,3.5807345986347,3.16734769073131,3.7930238470896,4.84571589932454
"AT2G39040",2.3179350521251,2.31873224916247,2,2.80091674829509,2.31903324387715,2.57895322846376,3.32064618939009,2.58321934172165,2.99160356227326,2.31889316370515,2.99297842495369,2,2,3.31652206725257,2,2,3.57081008367998,2.98788430043196,3.15770132407402,3.31119927300613,2.79780416800971,3.79617687124011,2.57796890012222,3.57304060589918,3.89117518009897,3.16068872020386,3.44919694350995,5.8692799010558,3.8958248981111,2.31918467543959,2.31820017042116,4.23943093465586,2,2.57948885603911,3.16094988352587,4.6874534530671,3.79623874305002,3.45385595450436,5.11759673456406,4.16252758651495,2.80182264439876,2.58232559290587,2.99214930532353,4.84920843671882,3.90236493860147,4.52737963349848,3.58176108688801,2,4.74352360582871,4.79333264460821,4.98650852240344,5.44523648593298,4.90139190304187,5.08336731184909,5.30384750419479,4.63190638444037
"AT1G50060",2.3179350521251,2.80049799146571,2.79961108331772,2.80091674829509,2.99275195196356,3.15989559665114,2.58425047162681,3.58147407397464,3.98738694690125,2.57990072935678,2.801338523866,2.58155490098695,3.45525093796228,3.16492011573409,2.58090592949536,2,3.30919718331457,4.56471277010655,5.15031709368656,3.68805320361063,4.56633316199225,3.68960690191591,4.37527378527612,4.84254600007582,5.22873009642786,4.5710858094468,3.98793003940314,5.27253969152047,4.38009716013936,2.31918467543959,3.15954577688483,3.89899987343006,2.58214855320669,2.31864640077528,4.15734414400963,4.51088502275297,4.30947220021488,3.31667162128867,5.15819666202648,3.57862418444996,2.80182264439876,3.45439333236516,3.31250212170343,3.80009002429893,2.80471178188667,2,4.16618932727875,2,5.03266942629361,4.5100501188606,5.1957001894332,5.37819021798722,5.03881837319904,5.20531349664786,4.376064736568,5.41335786661408
"AT4G15740",4.37608649198226,5.03029867462516,3.68790969735366,4.30988683543052,4.63165858688589,4.89121411876363,3.58353809094342,4.16585434928721,5.59925006893651,5.07402512472577,4.98768972569399,4.45105309800459,2,4.69280995955327,5.38128008175695,4.38827356523056,4.37511419798998,4.22875067383867,4.44139322415572,3.15999364905635,3.98324445761208,3.89541327463751,5.02588280852903,5.15400714780103,5.19031739630924,5.15511843437021,4.89293397651982,4.38071997687135,4.79441258671432,4.44817540548223,4.44411973659823,3.79966970057901,3.90069265013976,3.16079068880083,5.71295349818225,5.5405424577374,5.27142188709519,5.03668871169655,5.4474356148151,4.79920053178896,4.15986920370899,4.24167437740043,4.51056813043208,3.89943146556972,3.69616761998686,4.52737963349848,4.58095962218113,2,4.68915213263054,5.27071740862844,5.1957001894332,5.27138996171441,5.20379431365847,4.63995751165227,5.59625789209887,5.15727664736449
"AT5G49270",2.3179350521251,3.68934688188966,4.15584049024619,4.07595493833559,2.58013451694511,3.89363699962383,3.99839744007492,4.51923808911295,3.31184648960914,3.89573116245622,3.45048912266431,2.80297224224611,3.45525093796228,2.99549638490101,4.07813960066038,3.16715102572093,4.153400291679,3.98178808059098,4.07061034062806,4.07377484151127,4.07037680571491,4.44662043045109,3.30931510125487,4.44478640739456,5.40680293983561,4.0747339932291,4.98590852513356,5.37934942189292,3.68999532706478,2.31918467543959,3.15954577688483,2.31978035630796,2,3.44896384770444,3.16094988352587,4.57217387192868,4.07555874488078,3.69437285370997,5.11759673456406,4.16252758651495,3.16274944797203,3.16552747368891,3.31250212170343,4.16201256103037,3.45550521075292,2,3.90336864931945,2,4.84648025548209,4.89271174695732,4.84468982024632,5.47762626283816,5.24225037470751,5.82857381056201,3.98494862072502,4.84571589932454
"AT5G57540",2,2.31873224916247,3.79442533511188,3.57493511001041,2.31903324387715,2.79962410738179,2.99893182453429,3.80361699890696,3.57375635586295,2.80084366235052,2.58028524984117,2,2,2.99549638490101,4.23830129591693,2.99750366199157,4.153400291679,4.15103413140507,4.07061034062806,3.98657645948362,4.07037680571491,4.51062643170289,3.44605064546939,3.68805731560539,5.1508538907403,2.57942783079003,4.74117059555903,4.8944709729666,2.99246442134915,2.80146976476133,2.99066206457208,2.80274870360138,2.32024038508996,2.31864640077528,2.57958413292929,3.57474068285162,3.16128649700472,3.16505855372885,3.4510449009638,4.16252758651495,2.58066145275382,3.57968385661554,2.57973345391657,5.03545089807359,2.99691586528909,2,2,2,4.44851859136631,5.23328709290536,4.79414004565819,5.37819021798722,4.99444833353041,5.45521180060639,5.11149119676416,5.07490789563095
"AT1G73010",2.57830127630913,2.80049799146571,2.79961108331772,2,2.31903324387715,3.44793756558365,3.32064618939009,2.58321934172165,3.44873673679898,2.99240066752917,2.99297842495369,3.31578860845485,2,2.99549638490101,2,3.58163308923348,3.57081008367998,3.88908589325841,3.98347344936633,3.79457343789976,3.4452273372885,3.44947720876786,5.19066421883597,4.23379869388749,4.62584056743788,4.98542595807177,4.30904986845807,3.79712673034207,5.03112344964086,4.38118078391972,4.50810133760001,4.07923358350702,4.38547400535115,3.44896384770444,4.98583879328957,4.84474935079081,4.79400519194953,5.34963864867323,5.27356064287347,5.57624011818221,3.16274944797203,3.16552747368891,2.99214930532353,4.23989575715099,3.16649777775833,2,2.80529768600169,2,4.51254308522783,4.23501722656485,4.94076729576074,3.79621338350669,4.80191676871261,3.90348757210155,5.06973895867305,3.57548664630892
"AT1G29020",3.30991565744104,3.89513772146221,3.31107504457131,3.44986153357974,3.79698938581923,2,3.90532366747285,4.08346069839893,4.37869859455319,3.89573116245622,4.51194261256633,3.45291920106993,4.38699704199091,3.80091687415706,4.89631969157668,3.45625371084006,3.68574019506257,3.3073769977161,3.5702816102922,2.5790118969995,3.57007832411285,3.31254436247997,3.89145967612235,4.15600651070489,4.3047754799422,4.44580842586958,3.89508995635853,5.41326486494765,3.98868182031925,2.80146976476133,2.99066206457208,3.5777909029638,3.5793291064165,2.99178172551456,3.89503160738781,4.44687652509523,4.57198526934707,3.57912079052018,4.07737876071536,3.99286743263587,2.99354361002036,3.16552747368891,3.16119936439946,3.99237089526244,3.90236493860147,2,4.38842906646006,2,4.63265101542084,5.71278999661276,5.34363540229308,5.19552808979972,4.85251152870924,5.66814751891553,4.73777994425136,4.84571589932454
"AT2G34080",2.57830127630913,2.80049799146571,3.15987868666181,2.80091674829509,2.31903324387715,2.318325536023,3.80582871488941,3.80361699890696,3.68880082455252,3.6899068736259,3.16212113770078,4.31373629321852,4.24273914403072,4.38501879369229,3.31461803410073,2,3.89131527109031,3.98178808059098,3.3087220344558,3.68805320361063,3.79140169082724,2.80065848986321,4.68262009326242,4.37782796817839,4.98122882248219,5.27045254076405,4.98590852513356,6.07397046035529,3.1615497014451,3.31368213616168,2.57874393085562,4.16155466376472,3.45405476548542,2.57948885603911,3.16094988352587,4.23581480409994,2.57978560755795,3.45385595450436,4.31137688925606,3.31622486481247,2,2.58232559290587,2.8006283741554,2.31989760839997,3.16649777775833,2,2,2,2.31926807928667,2.57952557601104,2.99230604003206,2.57977382177976,2,3.16734769073131,2.98998321491652,2
"AT3G20840",2.3179350521251,3.7959085316308,3.44791817626849,3.16157368992277,2.99275195196356,3.79444711998429,3.58353809094342,3.90305286181371,2.99160356227326,3.57482113595367,3.16212113770078,3.31578860845485,3.90207179379573,3.69420019301898,3.69200173779523,2.58329875541751,4.37511419798998,4.22875067383867,4.15278270566071,4.07377484151127,4.44114315122242,4.68718852307297,4.07136807971964,4.23379869388749,4.78896928131781,3.89468617191708,5.37774421720547,5.60154594333021,3.79657772153162,3.31368213616168,3.79399643770787,3.16395114839523,3.16523203509184,2.99178172551456,3.31223254965566,4.51088502275297,3.79623874305002,4.31491519878729,5.07582108851131,5.74607674516973,3.16274944797203,2.80396372591952,2.31879294167409,3.80009002429893,2.99691586528909,4.09099719942892,2,2,4.07726561065448,3.68912463823529,4.23576032901599,4.37968382346422,4.57967568431706,4.75093374079289,3.57159127241047,5.15727664736449
"AT3G46900",3.8921950899664,3.98797889917909,2.79961108331772,4.23604534587147,3.6903942344901,4.68513625714773,3.90532366747285,3.45610193986758,5.59925006893651,4.98667478319605,4.89469805882918,4.6917738903679,4.85231459617472,4.7996258097973,5.44834126386876,3.99625387130871,3.15814098265144,2,3.98347344936633,3.31119927300613,2.57753960719869,3.68960690191591,4.15355354888111,4.5700446748846,3.98392541883345,4.3788390663043,4.68681499804149,4.51172624627174,3.1615497014451,3.45068438682147,2.31820017042116,3.79966970057901,2.58214855320669,2.57948885603911,3.89503160738781,4.37989576098024,4.15781655993819,2.58204460237467,3.57617519686998,3.57862418444996,3.16274944797203,2.58232559290587,3.31250212170343,3.80009002429893,2.32069523206662,2,3.90336864931945,2,4.15955283111913,4.98568413760693,4.89352820517013,5.30787560710601,4.57967568431706,5.08336731184909,4.84066701295849,4.51181088539372
"AT3G24210",2.98999659416756,2.57963215138541,2.9909614706712,3.16157368992277,2.58013451694511,2.318325536023,2,2.80511333053174,3.31184648960914,3.31280408058969,3.57559278587047,2.58155490098695,2,3.31652206725257,2.58090592949536,2.32093007796266,3.15814098265144,4.15103413140507,3.3087220344558,2.79969962797939,3.68497999517504,2.99218446764231,3.30931510125487,3.31120283264315,3.98392541883345,2.99169001235516,2.80047017155796,3.79712673034207,3.98868182031925,2.80146976476133,3.15954577688483,3.79966970057901,3.16523203509184,2.99178172551456,3.16094988352587,4.51088502275297,4.44669138184583,3.57912079052018,5.0327995935256,4.16252758651495,4.15986920370899,3.45439333236516,3.98820787926507,4.38408110201585,2.80471178188667,3.32470193797316,2,2,4.84648025548209,4.8438777346953,5.1957001894332,4.07553158040342,4.63852700062736,5.16579909136481,5.62537122323632,5.5105683443219
"AT2G30340",2.79878482786603,2.99199707246015,3.68790969735366,2.57995751721749,2.80114454154744,3.79444711998429,3.80582871488941,3.45610193986758,4.74055302923745,3.4497527748384,3.69070841155475,3.69335337206093,3.45525093796228,4.16291328979324,2.99391085777624,2.99750366199157,3.89131527109031,3.88908589325841,4.44139322415572,3.57303664746446,4.50509565278755,4.15774914192926,3.98421645246144,4.44478640739456,4.62584056743788,3.9875169996192,4.57154517872242,5.30902865268229,4.07592184647217,3.9896851662516,3.79399643770787,4.07923358350702,2.99577701784297,3.68904806125217,4.84403008249555,4.89358805615855,4.89339183907289,4.45225894167847,4.74364975188513,5.27686336597209,3.31417695239802,3.16552747368891,3.16119936439946,3.80009002429893,3.80294699434574,2,2.80529768600169,2,4.15955283111913,4.30884488798066,5.44541193690356,4.57195564497915,4.08261214252053,5.61044690303736,5.22995331861175,5.15727664736449
"AT2G40750",2.3179350521251,2.99199707246015,2.79961108331772,3.79660861517739,2.58013451694511,3.15989559665114,2.99893182453429,2.58321934172165,3.16059260254219,2.80084366235052,2.99297842495369,3.45291920106993,2,2.58196165328451,3.31461803410073,3.16715102572093,2.57790364601577,2.57689668344666,3.3087220344558,2.31836067875718,2.31747894337641,2,2.79835690708461,2.79970216516716,3.79204987212552,2.57942783079003,2,3.16197601610661,2.31891858501658,3.16229147339347,2.99066206457208,3.31547526327561,2.32024038508996,2.80031355690974,3.16094988352587,3.31273172404295,3.44953228432274,2.58204460237467,2.99341454494193,3.99286743263587,2,3.16552747368891,3.31250212170343,3.31582804198393,2.80471178188667,2,2,6.24878462470845,3.1625239253562,4.23501722656485,3.79635094817446,3.31257499472455,2.80463840773313,4.51972793819455,4.376064736568,3.79719983333773
"AT1G71692",3.15880581234664,3.57428203486269,3.68790969735366,2,3.16186936235254,3.31109331756632,3.80582871488941,3.31878889063498,4.44566643741825,4.44697542217937,4.23682514147024,3.99232155091148,3.45525093796228,3.80091687415706,4.51348774299805,3.45625371084006,3.68574019506257,3.68363690682421,3.79161965779611,3.57303664746446,4.2302846866803,4.30940283922781,4.78930241955308,4.79200859775325,5.06853288334368,4.84362340844234,5.15560873893002,4.63182030791808,3.31288066572808,3.16229147339347,3.57249844048541,3.69299157648691,2.32024038508996,3.57399436500562,3.89503160738781,4.44687652509523,4.37971259398563,3.57912079052018,4.51266538681323,5.38370865658487,3.16274944797203,3.80169849186038,3.44943239017914,3.89943146556972,3.45550521075292,2,3.58176108688801,4.00067858840559,4.63265101542084,4.57133157695161,4.79414004565819,4.57195564497915,4.74948298062173,3.16734769073131,5.65390865488651,5.27263170613575
"AT3G45840",3.8921950899664,3.89513772146221,3.89361462845552,3.69002526324011,3.9891142268264,3.44793756558365,2.99893182453429,3.58147407397464,5.11437577255336,4.68755576169913,4.44792390967873,4.16196137902745,5.35161970605608,4.38501879369229,3.89795103448688,3.58163308923348,3.15814098265144,4.37265021771221,4.15278270566071,4.30760519515427,4.2302846866803,4.07549246936189,5.37325534928748,5.11342232642706,4.98122882248219,4.74070091887875,5.27094760808039,3.9892584902417,4.15818591990624,3.79753294676874,3.31071529755873,3.31547526327561,3.31685903091474,3.31206053271129,4.89286491526047,5.23419206509091,4.84455418430652,3.99342641003841,4.94270537364327,4.45164888407671,3.69149238726604,3.45439333236516,4.57185417478941,3.99237089526244,3.58084885422281,2,3.31904714231129,2,4.44851859136631,4.89271174695732,5.1562183529116,4.57195564497915,4.45424109929436,4.45563433826788,4.30586768501966,4.98755013166785
"AT2G48080",3.79304301750933,4.15745674531429,2.79961108331772,4.23604534587147,3.79698938581923,3.68793080608021,3.58353809094342,2.99738447103925,5.02960405126772,3.98858593745851,3.98945478049743,3.31578860845485,4.45405422920303,4.0805692554923,4.31217309289292,2,3.68574019506257,3.3073769977161,4.07061034062806,3.31119927300613,2.79780416800971,3.44947720876786,2.9894968445757,4.30760995317353,3.89117518009897,2.31860984152461,4.15740606017781,4.8944709729666,3.79657772153162,3.16229147339347,2.99066206457208,3.79966970057901,4.08099914818378,2.57948885603911,3.89503160738781,4.37989576098024,5.07371859585939,3.57912079052018,3.89722161044515,5.94529432247085,3.57634754389614,2.58232559290587,3.57448538547199,3.31582804198393,3.99537132197822,4.09099719942892,3.31904714231129,2,4.15955283111913,3.68912463823529,4.23576032901599,4.30944377110855,4.63852700062736,4.75093374079289,3.4466708695089,4.44779345320569
"AT3G45080",2.57830127630913,2,2,2,2,2.79962410738179,2,2,2,2.57990072935678,2.3191235644027,2,2,2,2.31949552116054,2,3.7921862857562,4.30249383419725,3.98347344936633,4.50876960276941,3.57007832411285,3.16123845729055,4.23130845023442,4.79200859775325,5.11028046789701,3.9875169996192,4.07515520241147,3.6905273236957,3.44983403261278,4.07694501683457,3.44753644880485,3.16395114839523,3.16523203509184,2.31864640077528,5.23344527245002,4.79419923290492,4.89339183907289,4.38522083415014,5.19768524140297,4.31431876689725,2.80182264439876,2.80396372591952,2.8006283741554,3.31582804198393,2.80471178188667,2,2.80529768600169,2,3.1625239253562,3.31212682959195,4.07567893565786,3.31257499472455,2,3.16734769073131,3.30989957995157,2.80127045060046
"AT2G26480",3.57160915291009,2.99199707246015,2.79961108331772,3.16157368992277,2.31903324387715,2.57895322846376,3.58353809094342,3.90305286181371,3.44873673679898,2.57990072935678,3.57559278587047,3.80004304157967,2,2.80349554192647,3.45167733116546,3.80378740119263,2.57790364601577,2,2.57764072955141,2,2.31747894337641,2.80065848986321,3.15825009462509,3.7945776815955,3.44580412254076,3.31195035032712,2.99196459005668,2.58019836713873,3.31288066572808,3.16229147339347,2.99066206457208,2,2.32024038508996,2.57948885603911,3.98787035315065,3.7964001955215,3.79623874305002,3.16505855372885,3.99011051029126,2,3.57634754389614,4.24167437740043,3.79612652187813,4.89807110692134,2.99691586528909,2,4.16618932727875,2,4.89532827223826,4.30884488798066,5.1562183529116,5.23395760311909,3.45539616295104,5.58070746563174,4.23207958972433,4.23669929798027
