"","1: upregulation, -1: downregulation","Symbol","Microgravity-Terrestrial","Col0_FLT_Rep1","Col0_FLT_Rep2","Col0_FLT_Rep3","Col0_FLT_Rep4","Col0_FLT_Rep5","Col0_FLT_Rep6","Col0_FLT_Rep7","Col0_FLT_Rep8","Col0_GC_Rep1","Col0_GC_Rep2","Col0_GC_Rep3","Col0_GC_Rep4","Col0_GC_Rep5","Col0_GC_Rep6","Col0_GC_Rep7","Col0_GC_Rep8","Cvi0_FLT_Rep1","Cvi0_FLT_Rep2","Cvi0_FLT_Rep3","Cvi0_FLT_Rep4","Cvi0_FLT_Rep5","Cvi0_FLT_Rep6","Cvi0_GC_Rep1","Cvi0_GC_Rep2","Cvi0_GC_Rep3","Cvi0_GC_Rep4","Cvi0_GC_Rep5","Cvi0_GC_Rep6","Ler0_FLT_Rep1","Ler0_FLT_Rep2","Ler0_FLT_Rep3","Ler0_FLT_Rep4","Ler0_FLT_Rep5","Ler0_FLT_Rep6","Ler0_GC_Rep1","Ler0_GC_Rep2","Ler0_GC_Rep3","Ler0_GC_Rep4","Ler0_GC_Rep5","Ler0_GC_Rep6","Ws2_FLT_Rep1","Ws2_FLT_Rep2","Ws2_FLT_Rep3","Ws2_FLT_Rep4","Ws2_FLT_Rep5","Ws2_FLT_Rep6","Ws2_FLT_Rep7","Ws2_FLT_Rep8","Ws2_GC_Rep1","Ws2_GC_Rep2","Ws2_GC_Rep3","Ws2_GC_Rep4","Ws2_GC_Rep5","Ws2_GC_Rep6","Ws2_GC_Rep7","Ws2_GC_Rep8"
"155","AT1G66440",NA,-1,5.53623176425564,5.15566673686278,4.07361618416815,4.98682470277135,5.11641863075462,5.23174043751503,4.32021863431353,4.24379556073268,5.30677914431407,4.23591020196964,4.89469805882918,4.84915167395691,4.24273914403072,3.80091687415706,4.74449794957594,5.16548407648391,4.56725018016331,5.53234187645387,4.78845190495144,4.68528614275664,5.02474168318673,4.57191299213225,5.78778779801971,6.02756654761429,5.86263615314819,5.41115530799078,5.07325236552254,4.38071997687135,5.11590726444399,5.23561358031781,4.98361873382474,4.7457174508274,5.16240891016093,4.50995860467937,5.44471585328686,5.8186132469439,5.7135159611647,4.24100711396366,5.68825837909635,5.57624011818221,5.03302721637164,5.27829184257746,5.23384858314271,5.51426899830828,4.85265939848304,4.09099719942892,2,2,5.91826710643805,6.19397050763706,5.96283530232196,5.76687924865587,5.38657654791846,5.48762388716722,6.04719369668687,4.44779345320569
"156","AT1G66460",NA,-1,2.79878482786603,2.31873224916247,2.31831947550803,3.31290658533937,2.31903324387715,2,2.58425047162681,2.58321934172165,2.99160356227326,2.31889316370515,2.58028524984117,2.58155490098695,2.99671619990846,2.32012833555107,2.99391085777624,3.31893197051985,2.31769692794148,2,2,2.31836067875718,2.31747894337641,2,2,2,2.31765902189715,2,2.31871929950945,2.58019836713873,2.57994315752485,2,2.31820017042116,2.31978035630796,2,2,2.31870348087592,2,2.31882418870152,2.32017806416034,2.80171208873698,2,2.58066145275382,2,2.31879294167409,3.31582804198393,2.32069523206662,2,2,2,2.99334074241162,2.8003608194602,2.57983775591243,3.1612668067991,2.80463840773313,2.58341666687045,3.4466708695089,2.80127045060046
"157","AT1G66730",NA,-1,6.08961932294859,6.44411457691739,5.8657456624342,6.28948010226296,5.81938194830299,6.09147672347899,5.95219714372107,6.47073334810944,6.68424910852303,6.55526159688701,6.4128450854907,6.51376195565817,6.35129834529567,6.78572060809811,6.46408005723786,6.75007588233175,6.5795156140639,6.06457166315873,6.28282902534902,6.71067501153612,6.12863323006742,6.67143876604594,6.59449310947074,6.56779363674253,6.42246496943871,6.45981858880416,7.15425927704614,6.70045455838687,6.91612456447522,6.84468843652454,6.47395432121426,6.51326111825446,6.89871497951467,6.61354265677322,6.58438867836077,6.67174008005582,7.2885906895673,6.75973569801064,6.95300748777591,6.62022445578982,6.21657005491782,5.96985918231843,5.76676622416881,6.07788259307596,5.87688764457545,2,5.3532166808202,5.35836847847485,6.19682872542939,6.50790505511274,6.55507942392456,6.5242118753709,6.35151573046622,6.75041723303525,6.94632835340225,6.74118009599954
"158","AT1G66800",NA,-1,4.30588918162464,4.63038580254647,4.3074391416785,4.63121022110664,4.38056417094511,4.50862330857579,2.58425047162681,4.38808037734051,5.59925006893651,4.98667478319605,5.4790325150141,4.07963342506969,3.90207179379573,4.69280995955327,4.63361170193098,3.58163308923348,4.62600129020255,4.22875067383867,4.73610193335572,3.89376671695196,3.4452273372885,4.37964240000628,4.78930241955308,5.15400714780103,5.11028046789701,4.30860904154298,5.03024134224383,4.79507236141375,6.07324537767803,5.82009103343333,5.84054431802527,5.27573981561637,5.79950237619692,5.56985972049582,6.6709372573127,6.30733997732174,6.81785303322459,5.89870556206319,6.2163246987536,6.38325413750912,3.31417695239802,3.99406016529869,4.51056813043208,4.798632644396,4.31699030967443,2,3.90336864931945,4.80813042561358,4.79592016205736,4.89271174695732,5.44541193690356,4.57195564497915,4.57967568431706,5.08336731184909,4.62698804700426,5.6873026673944
"159","AT1G67030",NA,-1,8.26095411426598,8.3721594935115,8.11140964359043,8.52812689455079,8.46136484157542,8.19646101982862,7.87441620755685,7.82140510453987,9.30744422840798,8.43614727703493,8.68996177272466,8.68681960047397,8.02694851852261,8.5647208602384,8.44326278775491,8.52643857182705,7.95060413707251,7.98727366775545,8.37050450932318,7.93656125945227,8.33983377041275,7.89147958847422,8.89198223825423,9.5539274284004,9.04208399378536,8.81952896662686,8.80101152589101,9.03561745122473,8.50469107902246,8.36143654886654,8.18119220053435,7.76421369962436,7.71962214426192,7.55372094751603,9.72366117229501,9.30891689112001,9.48633689985691,8.37503819645315,9.23243898673435,8.68754161825007,8.36225424594092,8.83134796625604,8.87920644292763,8.31187467221913,8.04376707517578,8.40970714802944,8.77331619251362,7.61559609987169,9.14913555182052,9.59657998023131,9.69717178083783,9.66569257896234,8.85168931736356,9.38770262134731,8.75486832314243,8.58210040794142
"160","AT1G68150",NA,-1,5.50524222785532,6.00731021225131,5.3056177482262,5.63000004175644,5.76788889315737,6.0490729587283,4.08582884078024,4.69601065660323,6.56882616274822,5.89267263966173,5.79428753413779,5.31270903973563,4.69487813152877,5.16190882902116,5.87126962212853,4.80307283717753,4.88846523902894,5.02303164094729,5.15031709368656,5.07165742071396,5.15004511171995,2.80065848986321,6.35497925613034,6.44233101956492,6.60875760928633,6.09282788211782,5.7399716346423,6.2152472326932,6.00819156352907,5.41378163744408,5.44240834129134,4.16155466376472,5.08000215849193,4.30875629013719,6.47638114466168,5.96290002489089,6.37747673521064,5.03668871169655,6.11683952028814,5.16146770979133,5.15842692237283,5.79999722914973,6.00759732882055,4.99109544629188,3.99537132197822,2,5.3532166808202,7.33179912125865,5.71558288102664,6.64249081824319,6.30727431281115,6.34269565028147,5.20379431365847,5.66814751891553,6.72211998092093,6.25329238284612
"161","AT1G68200",NA,1,2.98999659416756,3.1610301131622,3.31107504457131,2.3189271888549,2.80114454154744,3.44793756558365,4.58318176864729,3.45610193986758,2.31857538155315,2.99240066752917,2.801338523866,2.80297224224611,2,3.16492011573409,2.31949552116054,2.32093007796266,3.7921862857562,2.57689668344666,3.3087220344558,4.30760519515427,2.79780416800971,4.07549246936189,2.57796890012222,2.79970216516716,2,2.31860984152461,2.80047017155796,2.99284788698132,2.31891858501658,3.45068438682147,4.15537308837589,4.16155466376472,4.24125398505866,4.15712070869613,2.57958413292929,2.57986064475141,2.57978560755795,3.16505855372885,2.80171208873698,3.16464500690137,2.80182264439876,2.3203465286264,3.31250212170343,2.58157676719142,3.58084885422281,5.28954915476741,2,2,2.80164887097578,2.31866839942193,2.31885543301414,2.80068032938632,2,2,2,2
"162","AT1G68230",NA,-1,3.68657030353553,4.44631270728364,4.84236179256235,3.57493511001041,4.07636279832946,4.37767982173224,3.69896049527643,4.08346069839893,5.19444160461465,5.19586969044727,4.98768972569399,3.99232155091148,6.33360031141545,4.51611360826137,5.51242319573138,4.8536742637954,5.86281476304803,6.64905338067157,5.97931206054304,6.02756095081796,6.59324606944374,5.57060152574169,6.97958020204019,5.73830257800812,6.08830519958913,7.14367208678192,5.44478832974095,5.91734217643366,4.44708009692982,3.45068438682147,3.9859703334769,4.3836044049559,4.99260164928637,4.50995860467937,5.41158338678577,5.47786505778092,4.44669138184583,5.07972609036129,5.31005254619349,5.57624011818221,3.69149238726604,4.24167437740043,4.57185417478941,4.45110695424901,4.38732075249598,2,3.45637587783632,2,4.15955283111913,3.31212682959195,4.23576032901599,4.15778892719264,3.5807345986347,2.99768062765014,4.15431313674434,4.44779345320569
"163","AT1G68450",NA,-1,5.62539598588459,5.68563023461652,4.98414521732519,5.65854545479593,5.63049151379164,5.26916603734318,5.24601548254683,5.20478450756387,5.79172243760213,5.11579386905473,5.34485399004881,5.2762095126825,6.10233134915909,5.41808499920067,5.63263223172375,5.66782088689839,4.56725018016331,4.43955261331209,4.3744710963087,3.98657645948362,4.37422370281763,3.68960690191591,5.11062485662981,4.84254600007582,5.02554114806513,5.56969077089999,4.51026184588467,5.19667065097895,4.98678679419229,4.79556050189255,5.19275402152014,4.23943093465586,4.89956288462349,4.63002262740284,5.37767208938999,5.34369774757027,5.07371859585939,5.03668871169655,5.71571988125436,4.69239016353565,4.15986920370899,4.69373659448337,4.94049317537271,4.69182959890872,3.90236493860147,2,3.31904714231129,6.00084818564654,4.98832604942777,5.50862043079578,5.34363540229308,5.50930479942158,5.24225037470751,5.12517186327584,5.33942210586589,5.5415687912681
"164","AT1G68710",NA,-1,6.80081777289554,7.35937780058381,6.6119597019451,6.98540590085188,6.71393883031235,6.93668041826663,6.59786389198511,7.16483488908919,8.1781460798505,7.93920447457822,7.69355235993305,7.54456059273924,8.25089889350397,7.59849460155391,7.57301371481932,7.88990488671867,7.04544798159145,7.38563423287745,7.17819985220679,7.09112124278048,7.08679393856289,7.12432471472874,8.30561077525677,8.2397035413407,7.70685575091489,8.04427894891703,7.88502218985107,7.4937714795483,6.97405231255238,6.84468843652454,7.10074696771951,7.09806697866241,7.01417044922391,7.06082308568605,7.6494611738175,7.89178792586487,7.8550458347777,7.36647996049279,7.75522652945218,7.41696886940419,6.37999453511395,6.451867575677,6.62874492933181,6.74508473387502,6.56394126012335,5.28954915476741,6.78978450137622,6.64472472575047,7.3532979053377,7.79770125688335,7.90369043844752,8.03989625720838,7.03824034003782,7.13504078056222,7.68764292698132,8.0681229858586
"165","AT1G68740",NA,-1,2.3179350521251,2.99199707246015,2.79961108331772,3.44986153357974,3.16186936235254,3.15989559665114,2,3.45610193986758,4.30847023780858,3.31280408058969,3.69070841155475,3.45291920106993,3.45525093796228,3.69420019301898,3.45167733116546,2.58329875541751,4.73677909399066,5.22617439371582,4.68178062142431,5.15400185524666,5.15004511171995,4.84447939140508,7.16932297118207,6.2498029596616,5.91068240176608,7.04992142617792,6.91515276402795,5.6872079996544,5.07413808576193,3.79753294676874,3.89317418629151,4.94481980935158,4.51657818041617,4.37898808422033,5.03017130554709,6.00795776692882,5.27142188709519,5.03668871169655,6.30938991849548,6.33080355420863,3.16274944797203,2.58232559290587,3.57448538547199,4.23989575715099,3.99537132197822,3.32470193797316,4.38842906646006,2,5.03266942629361,4.37907774655701,3.89559203041057,4.51066871032048,4.74948298062173,4.24426364031351,3.68655172867668,3.45038783779622
"166","AT1G68880",NA,-1,3.79304301750933,4.15745674531429,3.79442533511188,3.79660861517739,3.79698938581923,4.4446366602452,4.08582884078024,3.80361699890696,5.37708789447852,5.68637876734975,5.27277491114104,5.2762095126825,6.26055375112769,5.51532733002671,5.71664103491192,5.35304327673964,3.68574019506257,3.79001546993059,4.07061034062806,3.15999364905635,3.79140169082724,4.07549246936189,5.44027773092373,5.84130403703572,5.59500193383503,5.30693548071293,5.15560873893002,4.15878411800874,3.68999532706478,3.31368213616168,3.79399643770787,3.69299157648691,3.5793291064165,2.99178172551456,4.63026410825174,5.07391839813274,4.63077466844948,3.80109504031487,4.63277539279348,4.31431876689725,3.16274944797203,3.45439333236516,3.89536157187761,4.63530887545428,2.80471178188667,5.17403249888881,3.90336864931945,2,3.98999955124453,5.03001597368996,5.2715631414963,4.79397471329362,3.80282455232367,4.51972793819455,5.11149119676416,5.41335786661408
"167","AT1G69240",NA,-1,2,2.57963215138541,2.9909614706712,3.44986153357974,2.80114454154744,2.57895322846376,2,2.58321934172165,3.16059260254219,2.99240066752917,2.58028524984117,2.31988450103577,2,2.58196165328451,3.31461803410073,2,3.15814098265144,2.98788430043196,2.79793437305328,2.99106486499043,2.79780416800971,3.16123845729055,2.31773600409605,2.79970216516716,4.23100191993065,2.57942783079003,3.79586201708184,2.58019836713873,2,2,2.7993546835427,2.80274870360138,2,2,2.57958413292929,2.31886914684084,2.99222767736215,2.80360225336234,3.4510449009638,3.31622486481247,2.31934900511697,2,2.57973345391657,3.80009002429893,2.80471178188667,2,3.90336864931945,2,3.1625239253562,3.68912463823529,4.07567893565786,3.44950971034496,3.16640261068862,2.99768062765014,3.4466708695089,3.57548664630892
"168","AT1G69790",NA,-1,5.47357238672522,5.41171488308064,5.2317130869455,5.54080997948725,5.63049151379164,5.40985497723257,5.1680254757102,4.90235399389077,5.79172243760213,5.37853679584516,5.57206339461128,5.2762095126825,5.82677731135729,5.54633749166652,4.79690060371402,6.06139100230524,4.44204328889946,4.37265021771221,4.62533367046439,4.23379399908998,4.68152188691922,4.37964240000628,5.37325534928748,5.56854437311268,5.78742651564943,5.98437929966575,5.11501813755396,5.60154594333021,5.68649699281813,5.60206926420719,4.93789096212549,5.03493315311231,5.24036184431146,5.44445430492422,6.21349143122087,6.49311323833074,6.25201365735809,4.89929174982572,6.1969689271465,5.23941441723236,4.51287925664129,4.74813913389056,5.5705367676905,4.69182959890872,2.99691586528909,3.32470193797316,4.69637517002393,4.08815473212087,5.23598914819857,5.73973405071551,6.13519159657323,5.658034399151,5.03881837319904,5.20531349664786,5.59625789209887,6.05270590517088
"169","AT1G70170",NA,-1,4.62701063107175,4.63038580254647,3.57289850062889,4.74206231170845,4.79490731154336,4.23365425299957,5.52161077785712,4.51923808911295,5.98421637796508,4.63106635141196,4.89469805882918,5.23876254250394,5.45345550236832,4.63628206625498,4.69011991003945,4.75063188892962,3.7921862857562,3.79001546993059,3.79161965779611,3.79457343789976,4.78818976563184,4.07549246936189,4.83982408700085,5.15400714780103,5.02554114806513,4.44580842586958,5.03024134224383,5.03180003533876,3.31288066572808,3.57579740824231,3.68749411382608,4.07923358350702,3.5793291064165,3.44896384770444,4.235156630381,4.79419923290492,4.23563621228183,4.08076005748658,5.19768524140297,4.31431876689725,2.99354361002036,4.38590512348601,3.89536157187761,4.45110695424901,4.31699030967443,5.39649816221898,5.77690490405432,6.00084818564654,5.07569038891499,5.62880022823916,5.50948102075131,6.11455793672603,5.24225037470751,5.45521180060639,4.88948371288692,5.27263170613575
"170","AT1G70550",NA,-1,3.8921950899664,4.79360831513028,3.89361462845552,4.79444971468741,4.31031367469606,4.30746356709972,4.52179671808701,4.45514918988186,5.02960405126772,5.41245023103421,4.63204034852464,4.84915167395691,6.69411806948393,5.41808499920067,4.38244589159714,5.42173332001724,5.06870181632735,5.53234187645387,5.02501053235136,4.73963134105273,5.18950584766484,5.07364202623215,5.70843910628923,5.53820266163367,5.26614650289499,6.00673100432479,5.44478832974095,5.11658923123638,4.68766404703999,4.74316618362223,5.34065402018101,5.27573981561637,5.12179383864053,5.30710132658735,5.03017130554709,5.3081114616516,5.27142188709519,4.94655965322533,4.89545662969374,4.99167523552911,4.98868228496939,4.85115149502576,4.89325545118836,5.03545089807359,4.74962909137644,2,5.55019360469134,4.00067858840559,5.47969532805144,5.03001597368996,5.44541193690356,5.658034399151,5.24225037470751,5.16579909136481,5.53620714081159,5.5105683443219
"171","AT1G70690",NA,-1,6.81352255014643,6.77894687809129,6.07040184017055,6.39503618376739,6.58598233744492,6.2307825768864,5.5830035744916,6.06116650160216,7.69772613329789,6.75350749895329,7.01977739676013,6.95586627910737,6.62304777039419,6.48323391158822,6.71617877197508,6.78959923647588,4.93567892348417,5.50136031761179,5.33764312399712,4.84254086892852,4.83870495501783,4.89331664351564,5.73537650358489,6.82819711464852,6.35460880557095,5.91516812999004,5.7399716346423,6.3957290994186,5.30833558496976,5.15769189373174,5.23117459141356,4.51467011627569,5.08000215849193,4.30875629013719,6.44397611001754,6.13525681856361,6.34272950874189,5.12151671324662,5.41429676459793,5.89800913515301,6.46337577977528,7.14204573567933,7.42756302682636,6.89704999548719,6.27954464625881,5.58919816921664,6.10399864388753,6.96666005624126,7.42990237389373,7.9146346133663,7.81139262783646,7.96190686517855,7.32472838549797,7.17539487950852,6.88746164441681,6.83175040056679
"172","AT1G70760",NA,1,3.30991565744104,2.99199707246015,4.62863895510144,5.07417631585207,3.89624762301705,3.44793756558365,3.58353809094342,5.51878219046624,3.16059260254219,4.37999360252061,4.31067711257549,4.45105309800459,3.45525093796228,3.99323929430934,4.31217309289292,3.31893197051985,7.32797313290567,7.09531308952588,7.11810460937704,7.37482087631261,7.08679393856289,7.39408805584223,5.02588280852903,4.93860112210452,4.62584056743788,5.34251854762428,5.15560873893002,4.15878411800874,6.41186037532387,7.46227474181063,6.90074983222168,6.36478954516112,7.57668086144106,7.38478813291638,6.270041570323,3.98849534752053,5.23398943155049,7.45086010380374,4.07737876071536,6.18082977194986,6.51118526014415,6.03695045084886,5.81825615947334,5.9446741989098,6.43705310192105,4.8619647304108,5.24362924616145,5.70127485855382,5.4473009213689,4.15720682362281,3.98844361804719,4.07553158040342,5.03881837319904,3.99651954168351,3.68655172867668,5.07490789563095
"173","AT1G70850",NA,-1,10.2769038302527,10.3612085745395,9.75838221895093,10.2423699961936,10.3853225101356,10.4454725464117,8.98372166808588,9.39353896663614,10.8734579501782,11.1160023186449,10.7483371237651,10.9396004657993,11.3388402858188,9.62220136935923,11.0818960178986,10.067824122581,9.58060012103971,9.8399574557153,9.81249077597,8.33984600722052,9.29742907878886,8.98444947796177,11.4832683541921,11.6633403835485,11.4152699352329,10.6794704731646,11.0845760324746,11.3661428282514,9.75809792128351,9.91554560303766,9.68698602137925,9.68798589512569,9.76141835041143,8.8540227738043,11.59945476627,11.7948271237537,11.0837896367092,10.267381326635,10.4411359940742,10.2747584335569,9.6962041342604,9.33641958532832,10.2143288151356,10.0519032365924,8.24183405696066,9.39045493390165,8.62460044465353,9.62111994228128,10.9760714910324,11.5052502105879,10.8824488032147,11.0484760675333,10.1610937605816,9.89473391956979,10.8503043717343,9.47167190244418
"174","AT1G70920",NA,-1,2.79878482786603,2.31873224916247,3.15987868666181,2.80091674829509,2.58013451694511,2.318325536023,3.58353809094342,2.80511333053174,3.68880082455252,2.80084366235052,2.58028524984117,2.99488557739753,4.24273914403072,3.69420019301898,2.58090592949536,3.58163308923348,2.9893987238991,2.98788430043196,2.31753949270574,2.5790118969995,2.57753960719869,2,2.57796890012222,2.99106782766947,2.98930353754547,2.57942783079003,3.89508995635853,2.58019836713873,2.99246442134915,2.80146976476133,2.7993546835427,2.31978035630796,2.58214855320669,2,3.16094988352587,3.57474068285162,2.99222767736215,2.58204460237467,2.58057553910324,2.58179682341655,2,2.80396372591952,2.8006283741554,2.31989760839997,2,2,2.80529768600169,4.70120528198126,2.80164887097578,2.8003608194602,3.31269040677328,3.79621338350669,2.80463840773313,2.58341666687045,3.98494862072502,3.57548664630892
"175","AT1G70985",NA,-1,2,2.80049799146571,2.57894311072688,2.3189271888549,3.79698938581923,2.318325536023,2.58425047162681,2.99738447103925,2.99160356227326,2.31889316370515,2.801338523866,3.31578860845485,2,2,3.45167733116546,3.99625387130871,2.9893987238991,3.56878551816266,2.98900336151053,3.31119927300613,3.15753220921436,2.31880696080725,3.15825009462509,3.7945776815955,2.31765902189715,3.5738718461819,3.16099399923647,3.16197601610661,2.99246442134915,2,2.31820017042116,3.79966970057901,2.99577701784297,2.31864640077528,3.79580519582046,3.31273172404295,3.44953228432274,2,2.80171208873698,4.16252758651495,3.31417695239802,3.45439333236516,3.31250212170343,3.45296103528765,3.99537132197822,2,3.31904714231129,2,3.1625239253562,4.74095220137334,5.07385745362741,2.80068032938632,3.80282455232367,4.90286797722013,3.98494862072502,3.57548664630892
"176","AT1G71692",NA,-1,3.15880581234664,3.57428203486269,3.68790969735366,2,3.16186936235254,3.31109331756632,3.80582871488941,3.31878889063498,4.44566643741825,4.44697542217937,4.23682514147024,3.99232155091148,3.45525093796228,3.80091687415706,4.51348774299805,3.45625371084006,3.68574019506257,3.68363690682421,3.79161965779611,3.57303664746446,4.2302846866803,4.30940283922781,4.78930241955308,4.79200859775325,5.06853288334368,4.84362340844234,5.15560873893002,4.63182030791808,3.31288066572808,3.16229147339347,3.57249844048541,3.69299157648691,2.32024038508996,3.57399436500562,3.89503160738781,4.44687652509523,4.37971259398563,3.57912079052018,4.51266538681323,5.38370865658487,3.16274944797203,3.80169849186038,3.44943239017914,3.89943146556972,3.45550521075292,2,3.58176108688801,4.00067858840559,4.63265101542084,4.57133157695161,4.79414004565819,4.57195564497915,4.74948298062173,3.16734769073131,5.65390865488651,5.27263170613575
"177","AT1G71740",NA,-1,4.15433402972897,3.98797889917909,3.98642088193075,4.23604534587147,4.31031367469606,4.37767982173224,3.69896049527643,3.90305286181371,5.5695315084119,3.98858593745851,4.74290425282091,4.23984380118319,3.80266148774598,4.0805692554923,4.57479960538619,5.12485797678139,5.30278934970163,5.7847727342997,5.86207282816047,5.15400185524666,5.43909671420523,5.03062941325989,6.20886760976043,6.02756654761429,5.53495599622091,6.19369116671169,4.84409877383095,5.96385478146356,5.47809197479213,4.44817540548223,5.409281300313,4.6913311989811,4.89956288462349,4.30875629013719,5.96211800919232,5.93983221464625,5.50933728553415,5.16213078620153,5.76912276927008,5.38370865658487,4.84683118496914,3.99406016529869,5.68591259625694,4.51515662537289,4.16512460537962,2,4.31808554491188,2,5.34551044001187,4.93994674659052,4.57211634344388,5.03067441489254,4.99444833353041,4.69651243936384,4.62698804700426,3.98933527560493
"178","AT1G72030",NA,1,4.30588918162464,4.23527093992607,4.23363015216359,4.63121022110664,3.89624762301705,4.79185164313798,4.24624055892777,4.58060064772524,2.80016097143939,4.57227461668247,3.89658055367269,3.69335337206093,4.16481363308686,5.16190882902116,3.31461803410073,2.80521546833206,6.50321274513596,5.26358298013791,5.68007231201759,6.47472859936328,5.67978971943744,6.28890482127523,4.62616695994876,3.9865809173473,3.57068285434718,4.23478451151702,3.89508995635853,3.9892584902417,5.60083859822888,6.13675680754717,6.04847795081159,5.84795558697335,5.99207174104424,6.56916945956895,5.47710446155371,3.57474068285162,4.79400519194953,6.10026294639714,4.38164014160087,4.79920053178896,6.39706076865084,5.16288250857933,4.57185417478941,5.2003763674351,6.98270469802709,5.13337586554651,6.37046656607193,2,4.74352360582871,3.44903419173861,3.89559203041057,4.15778892719264,4.99444833353041,3.80404039038686,3.7930238470896,3.89646372359913
"179","AT1G72490",NA,-1,4.62701063107175,5.19514669160541,5.11323301017632,4.44711552277809,4.74251705911899,5.11326008185896,4.52179671808701,4.45514918988186,5.07261246301688,4.98667478319605,4.74290425282091,5.31270903973563,5.94804632364736,5.20141003591096,5.03367481991425,6.38755876518942,6.06744236401027,6.79671337866845,6.84904737788883,5.7382970623805,6.53316423307719,5.8922671842293,7.47124164055009,7.03790465057514,7.00156047953446,7.13355117085973,6.5081505746265,5.63066877921416,6.23361604845788,5.91787473193298,6.02679992547032,5.92067527931589,5.87475970543342,5.56985972049582,7.22264048392177,6.83066705188992,7.27943321659406,6.40103344908946,6.63118545131415,6.29474623418267,5.2737931353293,4.90002458469512,5.23384858314271,5.23882146993972,4.69521654441877,2,4.51959393306845,5.97812721185902,5.60245483700019,6.13430184549703,5.89249518435293,5.62948986454368,6.10254662511162,5.04031516096551,5.62537122323632,5.6873026673944
"180","AT1G72610",NA,1,8.88095931980854,9.02299122584546,8.82122911223464,9.84763508813036,8.56304906981655,9.10614846370661,9.10640281231265,10.5797403519966,8.03326220710737,9.15228580738201,9.38475002880874,8.8816232580646,9.24139577701463,9.66167933061232,9.01855677456605,8.26185454489923,11.1790410197457,10.6648498508542,11.0587808712826,11.2755744404173,11.2154605893078,11.4288462702866,8.25996056631854,9.35722806102786,8.25027022135719,8.5982127845042,9.72879356310829,8.82498978690856,9.54721206868558,10.2342034587422,9.2851633981817,10.0873007292762,10.4334727369815,9.42448094583058,10.0350747102119,6.47717923281117,9.10346706659633,10.2284676580575,6.7816925773919,10.6549528719844,9.65954726246236,9.08752990863366,8.8013796763438,8.41200278030779,10.7686263109506,10.8055096707892,10.1838005531891,8.50472048542034,8.81649123635554,6.89106672261794,6.83060032465769,6.49286254536031,9.33576736072554,7.70280564424795,7.36408550074691,6.96349684100157
"181","AT1G73010",NA,-1,2.57830127630913,2.80049799146571,2.79961108331772,2,2.31903324387715,3.44793756558365,3.32064618939009,2.58321934172165,3.44873673679898,2.99240066752917,2.99297842495369,3.31578860845485,2,2.99549638490101,2,3.58163308923348,3.57081008367998,3.88908589325841,3.98347344936633,3.79457343789976,3.4452273372885,3.44947720876786,5.19066421883597,4.23379869388749,4.62584056743788,4.98542595807177,4.30904986845807,3.79712673034207,5.03112344964086,4.38118078391972,4.50810133760001,4.07923358350702,4.38547400535115,3.44896384770444,4.98583879328957,4.84474935079081,4.79400519194953,5.34963864867323,5.27356064287347,5.57624011818221,3.16274944797203,3.16552747368891,2.99214930532353,4.23989575715099,3.16649777775833,2,2.80529768600169,2,4.51254308522783,4.23501722656485,4.94076729576074,3.79621338350669,4.80191676871261,3.90348757210155,5.06973895867305,3.57548664630892
"182","AT1G73270",NA,-1,5.02676592805912,4.8441550049406,4.15584049024619,4.89384134660626,5.37917511923318,4.9384416083081,4.58318176864729,4.63945938872774,5.34236178308833,5.07402512472577,4.74290425282091,4.63525357448176,4.57948534073472,5.20141003591096,5.27445458897417,4.99562856972775,3.98406872922445,4.22875067383867,4.56658792567863,3.79457343789976,3.68497999517504,3.98826076670991,5.5043242328632,5.26933045324551,5.1508538907403,5.23302302983468,4.84409877383095,5.15718551682351,4.57238124690473,4.57349700869765,4.2331556505253,3.89899987343006,4.69328587483073,3.7956001480373,5.07318204188183,5.47786505778092,5.27142188709519,4.69302118991699,5.11759673456406,5.5148741533529,5.74290834205549,6.01493155184933,5.96254034471981,5.41703374214763,4.74962909137644,5.00404340765167,5.69600509719204,2,6.03185730359637,6.68470025101779,5.98554000037707,6.28895347458006,6.27938185236692,5.35336310817366,6.3731775120864,6.44584459846123
"183","AT1G73280",NA,-1,5.33944638987096,5.11507592629719,4.50859807837625,4.74206231170845,5.51029880217793,4.9384416083081,4.24624055892777,4.69601065660323,4.98527400867354,4.68755576169913,4.31067711257549,4.16196137902745,4.16481363308686,5.03646929045698,4.89631969157668,5.08305462009065,4.23115286158555,4.62344330984821,4.50534817279563,4.07377484151127,3.89050952061957,4.30940283922781,4.78930241955308,5.47553503739374,5.33818821607037,4.98542595807177,5.81791101582775,4.31046763289377,3.8958248981111,3.69092095669918,3.89317418629151,3.45258677715717,3.45405476548542,3.7956001480373,4.44619420288482,4.79419923290492,4.98637083271115,3.31667162128867,4.94270537364327,5.31336477272628,4.68949653331079,3.90108302327058,4.2355120767716,4.45110695424901,4.5184628712321,2,3.69711503102176,2,4.31125847833522,4.89271174695732,4.79414004565819,4.15778892719264,4.38718192744217,4.51972793819455,4.56822901151004,4.79516020956523
